experiment,dataset,target_id,split_id,repeat,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,test_acc_shadow_not_for_selection,val_bal_acc,objective,num_selected_features
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",0.924908424908425,0.6899862825788752,0.6600877192982456,0.6876562028698586,0.6899862825788752,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.95,"(0.05, 0.5, 5.0)",0.7,full,"[0.05, 0.5, 5.0]",0.9212454212454212,0.6858710562414266,0.6622807017543859,0.6839010284168722,0.6858710562414266,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.95,"(0.05, 0.5, 5.0)",0.8,full,"[0.05, 0.5, 5.0]",0.9166666666666666,0.6941015089163237,0.668859649122807,0.6933923169882446,0.6941015089163237,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.95,"(0.1, 1.0, 10.0)",0.2,full,"[0.1, 1.0, 10.0]",0.9084249084249084,0.691358024691358,0.6491228070175439,0.6892855225777145,0.691358024691358,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.95,"(0.1, 1.0, 10.0)",0.3,full,"[0.1, 1.0, 10.0]",0.9084249084249084,0.6886145404663924,0.6491228070175439,0.6865808442151413,0.6886145404663924,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.95,"(0.1, 1.0, 10.0)",0.4,full,"[0.1, 1.0, 10.0]",0.9065934065934066,0.6858710562414266,0.6535087719298246,0.6838947487095234,0.6858710562414266,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.95,"(0.1, 1.0, 10.0)",0.5,full,"[0.1, 1.0, 10.0]",0.9075091575091576,0.6844993141289437,0.6557017543859649,0.6827711532039054,0.6844993141289437,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.95,"(0.1, 1.0, 10.0)",0.6,full,"[0.1, 1.0, 10.0]",0.9065934065934066,0.6858710562414266,0.6535087719298246,0.6841600420927942,0.6858710562414266,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.95,"(0.1, 1.0, 10.0)",0.7,full,"[0.1, 1.0, 10.0]",0.902014652014652,0.6831275720164609,0.6557017543859649,0.682159561607874,0.6831275720164609,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.95,"(0.1, 1.0, 10.0)",0.8,full,"[0.1, 1.0, 10.0]",0.9001831501831502,0.6872427983539094,0.6600877192982456,0.6862285225601236,0.6872427983539094,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.99,"(0.01, 0.1, 1.0)",0.2,full,"[0.01, 0.1, 1.0]",0.966117216117216,0.6899862825788752,0.6864035087719298,0.6887375332287707,0.6899862825788752,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.99,"(0.01, 0.1, 1.0)",0.3,full,"[0.01, 0.1, 1.0]",0.966117216117216,0.6886145404663924,0.6864035087719298,0.6871750332287707,0.6886145404663924,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",0.9633699633699634,0.6899862825788752,0.6864035087719298,0.6884908227024549,0.6899862825788752,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",0.9633699633699634,0.6872427983539094,0.6798245614035088,0.6856125332287707,0.6872427983539094,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",0.9551282051282052,0.6844993141289437,0.6776315789473685,0.6824021306639597,0.6844993141289437,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.99,"(0.01, 0.1, 1.0)",0.7,full,"[0.01, 0.1, 1.0]",0.945970695970696,0.6817558299039781,0.6798245614035088,0.6797160351583418,0.6817558299039781,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.99,"(0.01, 0.1, 1.0)",0.8,full,"[0.01, 0.1, 1.0]",0.9395604395604396,0.6803840877914952,0.6776315789473685,0.6788577330359946,0.6803840877914952,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.99,"(0.05, 0.5, 5.0)",0.2,full,"[0.05, 0.5, 5.0]",0.9294871794871796,0.7023319615912208,0.6622807017543859,0.7004328753932739,0.7023319615912208,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.99,"(0.05, 0.5, 5.0)",0.3,full,"[0.05, 0.5, 5.0]",0.9294871794871796,0.700960219478738,0.6622807017543859,0.6988703753932739,0.700960219478738,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",0.925824175824176,0.6968449931412894,0.6622807017543859,0.6944172827699834,0.6968449931412894,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",0.9267399267399268,0.6927297668038409,0.6622807017543859,0.6901501044074104,0.6927297668038409,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",0.924908424908425,0.6899862825788752,0.6600877192982456,0.6876562028698586,0.6899862825788752,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.99,"(0.05, 0.5, 5.0)",0.7,full,"[0.05, 0.5, 5.0]",0.9212454212454212,0.6858710562414266,0.6622807017543859,0.6839010284168722,0.6858710562414266,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.99,"(0.05, 0.5, 5.0)",0.8,full,"[0.05, 0.5, 5.0]",0.9166666666666666,0.6941015089163237,0.668859649122807,0.6933923169882446,0.6941015089163237,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.99,"(0.1, 1.0, 10.0)",0.2,full,"[0.1, 1.0, 10.0]",0.9084249084249084,0.691358024691358,0.6491228070175439,0.6892855225777145,0.691358024691358,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.99,"(0.1, 1.0, 10.0)",0.3,full,"[0.1, 1.0, 10.0]",0.9084249084249084,0.6886145404663924,0.6491228070175439,0.6865808442151413,0.6886145404663924,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.99,"(0.1, 1.0, 10.0)",0.4,full,"[0.1, 1.0, 10.0]",0.9065934065934066,0.6858710562414266,0.6535087719298246,0.6838947487095234,0.6858710562414266,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.99,"(0.1, 1.0, 10.0)",0.5,full,"[0.1, 1.0, 10.0]",0.9075091575091576,0.6844993141289437,0.6557017543859649,0.6827711532039054,0.6844993141289437,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.99,"(0.1, 1.0, 10.0)",0.6,full,"[0.1, 1.0, 10.0]",0.9065934065934066,0.6858710562414266,0.6535087719298246,0.6841600420927942,0.6858710562414266,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.99,"(0.1, 1.0, 10.0)",0.7,full,"[0.1, 1.0, 10.0]",0.902014652014652,0.6831275720164609,0.6557017543859649,0.682159561607874,0.6831275720164609,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,32,0.99,"(0.1, 1.0, 10.0)",0.8,full,"[0.1, 1.0, 10.0]",0.9001831501831502,0.6872427983539094,0.6600877192982456,0.6862285225601236,0.6872427983539094,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.9,"(0.01, 0.1, 1.0)",0.2,full,"[0.01, 0.1, 1.0]",0.966117216117216,0.6899862825788752,0.6864035087719298,0.6887375332287707,0.6899862825788752,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.9,"(0.01, 0.1, 1.0)",0.3,full,"[0.01, 0.1, 1.0]",0.966117216117216,0.6899862825788752,0.6842105263157895,0.6887375332287707,0.6899862825788752,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.9,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",0.966117216117216,0.691358024691358,0.6842105263157895,0.6900656258520612,0.691358024691358,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.9,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",0.9652014652014652,0.691358024691358,0.6798245614035088,0.6903246395279833,0.691358024691358,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.9,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",0.9606227106227108,0.6899862825788752,0.6820175438596491,0.6886767369631723,0.6899862825788752,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.9,"(0.01, 0.1, 1.0)",0.7,full,"[0.01, 0.1, 1.0]",0.9496336996336996,0.6872427983539094,0.6776315789473685,0.6857861443398818,0.6872427983539094,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.9,"(0.01, 0.1, 1.0)",0.8,full,"[0.01, 0.1, 1.0]",0.944139194139194,0.6886145404663924,0.6776315789473685,0.6880588656597922,0.6886145404663924,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.9,"(0.05, 0.5, 5.0)",0.2,full,"[0.05, 0.5, 5.0]",0.9313186813186812,0.7037037037037037,0.6622807017543859,0.701995375393274,0.7037037037037037,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.9,"(0.05, 0.5, 5.0)",0.3,full,"[0.05, 0.5, 5.0]",0.9322344322344324,0.7050754458161865,0.6644736842105263,0.703557875393274,0.7050754458161865,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.9,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",0.9322344322344324,0.700960219478738,0.6600877192982456,0.6992906970307009,0.700960219478738,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.9,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",0.9304029304029304,0.700960219478738,0.6578947368421053,0.6988517925363189,0.700960219478738,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.9,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",0.9276556776556776,0.6995884773662552,0.6578947368421053,0.6977405001803072,0.6995884773662552,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.9,"(0.05, 0.5, 5.0)",0.7,full,"[0.05, 0.5, 5.0]",0.925824175824176,0.6954732510288066,0.6666666666666666,0.6944242302217027,0.6954732510288066,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.9,"(0.05, 0.5, 5.0)",0.8,full,"[0.05, 0.5, 5.0]",0.9221611721611722,0.700960219478738,0.6666666666666666,0.7011377410152974,0.700960219478738,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.9,"(0.1, 1.0, 10.0)",0.2,full,"[0.1, 1.0, 10.0]",0.912087912087912,0.6927297668038409,0.6491228070175439,0.6911070362536366,0.6927297668038409,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.9,"(0.1, 1.0, 10.0)",0.3,full,"[0.1, 1.0, 10.0]",0.913003663003663,0.691358024691358,0.6513157894736842,0.6897181473647477,0.691358024691358,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.9,"(0.1, 1.0, 10.0)",0.4,full,"[0.1, 1.0, 10.0]",0.913003663003663,0.6899862825788752,0.6491228070175439,0.6885822487095233,0.6899862825788752,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.9,"(0.1, 1.0, 10.0)",0.5,full,"[0.1, 1.0, 10.0]",0.913003663003663,0.691358024691358,0.6513157894736842,0.6901447487095234,0.691358024691358,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.9,"(0.1, 1.0, 10.0)",0.6,full,"[0.1, 1.0, 10.0]",0.912087912087912,0.6927297668038409,0.6513157894736842,0.6915336375984122,0.6927297668038409,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.9,"(0.1, 1.0, 10.0)",0.7,full,"[0.1, 1.0, 10.0]",0.9084249084249084,0.6899862825788752,0.6535087719298246,0.6892801668798275,0.6899862825788752,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.9,"(0.1, 1.0, 10.0)",0.8,full,"[0.1, 1.0, 10.0]",0.9075091575091576,0.6941015089163237,0.6491228070175439,0.6941721639975,0.6941015089163237,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.95,"(0.01, 0.1, 1.0)",0.2,full,"[0.01, 0.1, 1.0]",0.966117216117216,0.6858710562414266,0.6842105263157895,0.6840500332287707,0.6858710562414266,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.95,"(0.01, 0.1, 1.0)",0.3,full,"[0.01, 0.1, 1.0]",0.966117216117216,0.6858710562414266,0.6842105263157895,0.6840500332287707,0.6858710562414266,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",0.966117216117216,0.6872427983539094,0.6842105263157895,0.6853050264368565,0.6872427983539094,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",0.967032967032967,0.6872427983539094,0.6864035087719298,0.6853113061442053,0.6872427983539094,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",0.9624542124542124,0.6899862825788752,0.6885964912280702,0.6874916774475854,0.6899862825788752,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.95,"(0.01, 0.1, 1.0)",0.7,full,"[0.01, 0.1, 1.0]",0.9606227106227108,0.6872427983539094,0.6820175438596491,0.6847932787923612,0.6872427983539094,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.95,"(0.01, 0.1, 1.0)",0.8,full,"[0.01, 0.1, 1.0]",0.9542124542124544,0.6872427983539094,0.6842105263157895,0.684095360622057,0.6872427983539094,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.95,"(0.05, 0.5, 5.0)",0.2,full,"[0.05, 0.5, 5.0]",0.9331501831501832,0.700960219478738,0.668859649122807,0.699043986504385,0.700960219478738,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.95,"(0.05, 0.5, 5.0)",0.3,full,"[0.05, 0.5, 5.0]",0.934981684981685,0.7064471879286695,0.6710526315789473,0.7048736648669582,0.7064471879286695,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",0.9368131868131868,0.7064471879286695,0.668859649122807,0.7044347603725761,0.7064471879286695,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",0.9377289377289376,0.7037037037037037,0.6666666666666666,0.7013097603725761,0.7037037037037037,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",0.934065934065934,0.6995884773662552,0.6644736842105263,0.6972287525358118,0.6995884773662552,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.95,"(0.05, 0.5, 5.0)",0.7,full,"[0.05, 0.5, 5.0]",0.9322344322344324,0.6982167352537723,0.6732456140350878,0.695839863646923,0.6982167352537723,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.95,"(0.05, 0.5, 5.0)",0.8,full,"[0.05, 0.5, 5.0]",0.9276556776556776,0.6872427983539094,0.6754385964912281,0.6849517807723768,0.6872427983539094,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.95,"(0.1, 1.0, 10.0)",0.2,full,"[0.1, 1.0, 10.0]",0.912087912087912,0.6941015089163237,0.6535087719298246,0.6924228257273207,0.6941015089163237,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.95,"(0.1, 1.0, 10.0)",0.3,full,"[0.1, 1.0, 10.0]",0.913003663003663,0.6941015089163237,0.6578947368421053,0.6921638120513987,0.6941015089163237,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.95,"(0.1, 1.0, 10.0)",0.4,full,"[0.1, 1.0, 10.0]",0.913003663003663,0.6954732510288066,0.6578947368421053,0.6932874075570167,0.6954732510288066,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.95,"(0.1, 1.0, 10.0)",0.5,full,"[0.1, 1.0, 10.0]",0.913003663003663,0.6927297668038409,0.6557017543859649,0.6907812028698587,0.6927297668038409,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.95,"(0.1, 1.0, 10.0)",0.6,full,"[0.1, 1.0, 10.0]",0.913003663003663,0.6941015089163237,0.6557017543859649,0.6923560060194649,0.6941015089163237,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.95,"(0.1, 1.0, 10.0)",0.7,full,"[0.1, 1.0, 10.0]",0.913919413919414,0.691358024691358,0.6578947368421053,0.6889719923435427,0.691358024691358,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.95,"(0.1, 1.0, 10.0)",0.8,full,"[0.1, 1.0, 10.0]",0.9194139194139194,0.6899862825788752,0.6710526315789473,0.6887139026770825,0.6899862825788752,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.99,"(0.01, 0.1, 1.0)",0.2,full,"[0.01, 0.1, 1.0]",0.966117216117216,0.6858710562414266,0.6842105263157895,0.6840500332287707,0.6858710562414266,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.99,"(0.01, 0.1, 1.0)",0.3,full,"[0.01, 0.1, 1.0]",0.966117216117216,0.6858710562414266,0.6842105263157895,0.6840500332287707,0.6858710562414266,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",0.966117216117216,0.6872427983539094,0.6842105263157895,0.6853050264368565,0.6872427983539094,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",0.967032967032967,0.6872427983539094,0.6864035087719298,0.6853113061442053,0.6872427983539094,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",0.9624542124542124,0.6899862825788752,0.6885964912280702,0.6874916774475854,0.6899862825788752,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.99,"(0.01, 0.1, 1.0)",0.7,full,"[0.01, 0.1, 1.0]",0.9606227106227108,0.6872427983539094,0.6820175438596491,0.6847932787923612,0.6872427983539094,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.99,"(0.01, 0.1, 1.0)",0.8,full,"[0.01, 0.1, 1.0]",0.9542124542124544,0.6872427983539094,0.6842105263157895,0.684095360622057,0.6872427983539094,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.99,"(0.05, 0.5, 5.0)",0.2,full,"[0.05, 0.5, 5.0]",0.9331501831501832,0.700960219478738,0.668859649122807,0.699043986504385,0.700960219478738,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.99,"(0.05, 0.5, 5.0)",0.3,full,"[0.05, 0.5, 5.0]",0.934981684981685,0.7064471879286695,0.6710526315789473,0.7048736648669582,0.7064471879286695,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",0.9368131868131868,0.7064471879286695,0.668859649122807,0.7044347603725761,0.7064471879286695,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",0.9377289377289376,0.7037037037037037,0.6666666666666666,0.7013097603725761,0.7037037037037037,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",0.934065934065934,0.6995884773662552,0.6644736842105263,0.6972287525358118,0.6995884773662552,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.99,"(0.05, 0.5, 5.0)",0.7,full,"[0.05, 0.5, 5.0]",0.9322344322344324,0.6982167352537723,0.6732456140350878,0.695839863646923,0.6982167352537723,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.99,"(0.05, 0.5, 5.0)",0.8,full,"[0.05, 0.5, 5.0]",0.9276556776556776,0.6872427983539094,0.6754385964912281,0.6849517807723768,0.6872427983539094,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.99,"(0.1, 1.0, 10.0)",0.2,full,"[0.1, 1.0, 10.0]",0.912087912087912,0.6941015089163237,0.6535087719298246,0.6924228257273207,0.6941015089163237,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.99,"(0.1, 1.0, 10.0)",0.3,full,"[0.1, 1.0, 10.0]",0.913003663003663,0.6941015089163237,0.6578947368421053,0.6921638120513987,0.6941015089163237,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.99,"(0.1, 1.0, 10.0)",0.4,full,"[0.1, 1.0, 10.0]",0.913003663003663,0.6954732510288066,0.6578947368421053,0.6932874075570167,0.6954732510288066,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.99,"(0.1, 1.0, 10.0)",0.5,full,"[0.1, 1.0, 10.0]",0.913003663003663,0.6927297668038409,0.6557017543859649,0.6907812028698587,0.6927297668038409,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.99,"(0.1, 1.0, 10.0)",0.6,full,"[0.1, 1.0, 10.0]",0.913003663003663,0.6941015089163237,0.6557017543859649,0.6923560060194649,0.6941015089163237,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.99,"(0.1, 1.0, 10.0)",0.7,full,"[0.1, 1.0, 10.0]",0.913919413919414,0.691358024691358,0.6578947368421053,0.6889719923435427,0.691358024691358,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,48,0.99,"(0.1, 1.0, 10.0)",0.8,full,"[0.1, 1.0, 10.0]",0.9194139194139194,0.6899862825788752,0.6710526315789473,0.6887139026770825,0.6899862825788752,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,64,0.9,"(0.01, 0.1, 1.0)",0.2,full,"[0.01, 0.1, 1.0]",0.966117216117216,0.6899862825788752,0.6864035087719298,0.6887375332287707,0.6899862825788752,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,64,0.9,"(0.01, 0.1, 1.0)",0.3,full,"[0.01, 0.1, 1.0]",0.966117216117216,0.6899862825788752,0.6842105263157895,0.6887375332287707,0.6899862825788752,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,64,0.9,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",0.966117216117216,0.6899862825788752,0.6842105263157895,0.6887498363783771,0.6899862825788752,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,64,0.9,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",0.9652014652014652,0.691358024691358,0.6798245614035088,0.6903246395279833,0.691358024691358,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,64,0.9,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",0.9606227106227108,0.6899862825788752,0.6820175438596491,0.6886767369631723,0.6899862825788752,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,64,0.9,"(0.01, 0.1, 1.0)",0.7,full,"[0.01, 0.1, 1.0]",0.9496336996336996,0.6872427983539094,0.6776315789473685,0.6857861443398818,0.6872427983539094,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,64,0.9,"(0.01, 0.1, 1.0)",0.8,full,"[0.01, 0.1, 1.0]",0.944139194139194,0.6886145404663924,0.6776315789473685,0.6880588656597922,0.6886145404663924,5000
MAIN_SRC_V16C_10REPEAT_FILL_TRACE,chameleon,6,6,6,5000,64,0.9,"(0.05, 0.5, 5.0)",0.2,full,"[0.05, 0.5, 5.0]",0.9313186813186812,0.7037037037037037,0.6622807017543859,0.701995375393274,0.7037037037037037,5000
