experiment,dataset,repeat,split,split_id,split_seed,split_policy,ablation,method,train_size,val_size,test_size,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,num_features_after_variant,test_acc,pca_dims_json,retained_variance_json,time_sec,selection_rule,source_file
E05,chameleon,5,5,5.0,5,fixed_geom_gcn_split_id_5,ridge_only,src_v16c_ablation,1092,729,456,6000,64,0.95,"(0.05, 0.5, 5.0)",0.0,full,"[0.05, 0.5, 5.0]",0.9404761904761904,0.720164609053498,0.7220432987535602,20925,0.7324561403508771,"{""0"": 58, ""1"": 56, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.9501611611601745, ""1"": 0.9504896926406652, ""2"": 0.9341012238836631, ""3"": 0.9403593780963776, ""4"": 0.9347223483261776}",93.3011585109998,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r5/E05_ablation_rows.csv
E05,chameleon,5,5,5.0,5,fixed_geom_gcn_split_id_5,single_alpha,src_v16c_ablation,1092,729,456,6000,96,0.95,"(1.0,)",0.5,full,[1.0],0.9212454212454212,0.7174211248285323,0.7189311627339796,20925,0.7280701754385965,"{""0"": 58, ""1"": 56, ""2"": 73, ""3"": 70, ""4"": 71}","{""0"": 0.9501611611601745, ""1"": 0.9504896926406652, ""2"": 0.950518775552834, ""3"": 0.9503586196865951, ""4"": 0.9506126846739719}",124.69249434499945,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r5/E05_ablation_rows.csv
E05,chameleon,5,5,5.0,5,fixed_geom_gcn_split_id_5,fixed_dim64_energy095,src_v16c_ablation,1092,729,456,4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",0.945970695970696,0.7283950617283951,0.7301059604379523,20925,0.7368421052631579,"{""0"": 50, ""1"": 48, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.9500243219650744, ""1"": 0.9518432221578482, ""2"": 0.9513715480361292, ""3"": 0.9500621821653641, ""4"": 0.9454704584614186}",65.27729669999826,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r5/E05_ablation_rows.csv
E05,chameleon,5,5,5.0,5,fixed_geom_gcn_split_id_5,raw_only,src_v16c_ablation,1092,729,456,4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,raw_only,"[0.05, 0.5, 5.0]",0.9395604395604396,0.4458161865569273,0.4433784960847335,2325,0.4385964912280701,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.6628198291528743, ""1"": 0.6489975209658714, ""2"": 0.5067479718449801, ""3"": 0.44260783043208374, ""4"": 0.5062068932388636}",165.08579663200362,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r5/E05_ablation_rows.csv
E05,chameleon,5,5,5.0,5,fixed_geom_gcn_split_id_5,row_lowpass_only,src_v16c_ablation,1092,729,456,4000,96,0.99,"(0.01, 0.1, 1.0)",0.6,row_lowpass_only,"[0.01, 0.1, 1.0]",0.9487179487179488,0.7215363511659808,0.7229152403599084,9300,0.7302631578947368,"{""0"": 78, ""1"": 72, ""2"": 96, ""3"": 83, ""4"": 84}","{""0"": 0.9901397206565422, ""1"": 0.9904422923709802, ""2"": 0.9890913723549201, ""3"": 0.9902755093055806, ""4"": 0.9902691723445312}",285.6968677709956,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r5/E05_ablation_rows.csv
E05,chameleon,6,6,6.0,6,fixed_geom_gcn_split_id_6,no_p3,src_v16c_ablation,1092,729,456,6000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",0.9633699633699634,0.7037037037037037,0.7017054757107903,18600,0.6973684210526315,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.9465049155139921, ""1"": 0.9506854778104915, ""2"": 0.9128524692203505, ""3"": 0.9169850010861231, ""4"": 0.9141796902080279}",401.48032464100106,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r6/E05_ablation_rows.csv
E05,chameleon,6,6,6.0,6,fixed_geom_gcn_split_id_6,no_sym,src_v16c_ablation,1092,729,456,6000,96,0.95,"(0.01, 0.1, 1.0)",0.6,no_sym,"[0.01, 0.1, 1.0]",0.988095238095238,0.7091906721536351,0.706847297339422,13950,0.6973684210526315,"{""0"": 58, ""1"": 61, ""2"": 76, ""3"": 89, ""4"": 77}","{""0"": 0.9512836437970449, ""1"": 0.9506483532170176, ""2"": 0.9511928067671724, ""3"": 0.9510044595984146, ""4"": 0.9506753716095889}",392.5959941639958,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r6/E05_ablation_rows.csv
E05,chameleon,6,6,6.0,6,fixed_geom_gcn_split_id_6,no_highpass,src_v16c_ablation,1092,729,456,6000,64,0.99,"(0.05, 0.5, 5.0)",0.5,no_highpass,"[0.05, 0.5, 5.0]",0.9478021978021978,0.700960219478738,0.7001077097538666,13950,0.6951754385964912,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.9676125114783255, ""1"": 0.9799442432406497, ""2"": 0.9503231072072585, ""3"": 0.9707436948001499, ""4"": 0.9591384842889876}",399.7593417700045,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r6/E05_ablation_rows.csv
E05,chameleon,6,6,6.0,6,fixed_geom_gcn_split_id_6,pca_only,src_v16c_ablation,1092,729,456,6000,64,0.99,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",0.9395604395604396,0.6968449931412894,0.6946620078481468,20925,0.7017543859649122,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.9629032185595189, ""1"": 0.968130755892392, ""2"": 0.9367763191922073, ""3"": 0.9435832466501944, ""4"": 0.9386721842540551}",142.41249740700005,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r6/E05_ablation_rows.csv
E05,chameleon,6,6,6.0,6,fixed_geom_gcn_split_id_6,ridge_only,src_v16c_ablation,1092,729,456,6000,64,0.95,"(0.05, 0.5, 5.0)",0.0,full,"[0.05, 0.5, 5.0]",0.9496336996336996,0.6995884773662552,0.6980025761028097,20925,0.6732456140350878,"{""0"": 56, ""1"": 55, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.9501718587736888, ""1"": 0.9518362766256734, ""2"": 0.9367763191922073, ""3"": 0.9435832466501944, ""4"": 0.9386721842540551}",153.09190665099595,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r6/E05_ablation_rows.csv
E05,chameleon,6,6,6.0,6,fixed_geom_gcn_split_id_6,single_alpha,src_v16c_ablation,1092,729,456,6000,96,0.95,"(1.0,)",0.6,full,[1.0],0.9203296703296704,0.6995884773662552,0.6978781775901238,20925,0.6710526315789473,"{""0"": 56, ""1"": 55, ""2"": 72, ""3"": 68, ""4"": 70}","{""0"": 0.9501718587736888, ""1"": 0.9518362766256734, ""2"": 0.9516989466656295, ""3"": 0.9502237583121037, ""4"": 0.9510199421389752}",165.7747133390003,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r6/E05_ablation_rows.csv
E05,chameleon,6,6,6.0,6,fixed_geom_gcn_split_id_6,fixed_dim64_energy095,src_v16c_ablation,1092,729,456,6000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",0.9532967032967034,0.7037037037037037,0.7015964425942913,20925,0.6864035087719298,"{""0"": 56, ""1"": 55, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.9501718587736888, ""1"": 0.9518362766256734, ""2"": 0.9367763191922073, ""3"": 0.9435832466501944, ""4"": 0.9386721842540551}",57.02188092299912,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r6/E05_ablation_rows.csv
E05,chameleon,6,6,6.0,6,fixed_geom_gcn_split_id_6,raw_only,src_v16c_ablation,1092,729,456,4000,96,0.95,"(0.05, 0.5, 5.0)",0.4,raw_only,"[0.05, 0.5, 5.0]",0.9386446886446886,0.4540466392318244,0.4477976982253328,2325,0.4057017543859649,"{""0"": 96, ""1"": 96, ""2"": 96, ""3"": 96, ""4"": 96}","{""0"": 0.9216058024422211, ""1"": 0.8276725886764619, ""2"": 0.6734731503173231, ""3"": 0.5815269620883848, ""4"": 0.679178660593622}",125.874080581998,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r6/E05_ablation_rows.csv
E05,chameleon,6,6,6.0,6,fixed_geom_gcn_split_id_6,row_lowpass_only,src_v16c_ablation,1092,729,456,6000,96,0.95,"(0.01, 0.1, 1.0)",0.6,row_lowpass_only,"[0.01, 0.1, 1.0]",0.9826007326007326,0.7091906721536351,0.708215465134237,9300,0.7039473684210527,"{""0"": 54, ""1"": 58, ""2"": 73, ""3"": 96, ""4"": 83}","{""0"": 0.9517122550456709, ""1"": 0.9500192380166318, ""2"": 0.9506838255653365, ""3"": 0.9483903166379888, ""4"": 0.9510724317086431}",226.42501033999724,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r6/E05_ablation_rows.csv
E05,chameleon,7,7,7.0,7,fixed_geom_gcn_split_id_7,no_p3,src_v16c_ablation,1092,729,456,6000,96,0.95,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",0.9935897435897436,0.6762688614540466,0.677524484706858,18600,0.6973684210526315,"{""0"": 67, ""1"": 65, ""2"": 83, ""3"": 89, ""4"": 81}","{""0"": 0.9511828088388189, ""1"": 0.951156334259717, ""2"": 0.9509332018793898, ""3"": 0.9500823887491621, ""4"": 0.9508661185083724}",413.9165075739948,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r7/E05_ablation_rows.csv
E05,chameleon,7,7,7.0,7,fixed_geom_gcn_split_id_7,no_sym,src_v16c_ablation,1092,729,456,6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_sym,"[0.01, 0.1, 1.0]",0.9917582417582418,0.6721536351165981,0.6743679115349165,13950,0.7302631578947368,"{""0"": 59, ""1"": 62, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.951414284327419, ""1"": 0.9503586756936684, ""2"": 0.9239253806386767, ""3"": 0.891652668322639, ""4"": 0.9134064572881296}",421.3815051080019,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r7/E05_ablation_rows.csv
E05,chameleon,7,7,7.0,7,fixed_geom_gcn_split_id_7,no_highpass,src_v16c_ablation,1092,729,456,6000,96,0.99,"(0.01, 0.1, 1.0)",0.6,no_highpass,"[0.01, 0.1, 1.0]",0.9835164835164836,0.6694101508916324,0.6706409586218935,13950,0.7083333333333334,"{""0"": 87, ""1"": 75, ""2"": 96, ""3"": 86, ""4"": 88}","{""0"": 0.9901778925459296, ""1"": 0.9903957318206859, ""2"": 0.987373074782458, ""3"": 0.9903569422500804, ""4"": 0.9901117528247536}",403.1200125699979,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r7/E05_ablation_rows.csv
E05,chameleon,7,7,7.0,7,fixed_geom_gcn_split_id_7,pca_only,src_v16c_ablation,1092,729,456,6000,96,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",0.9496336996336996,0.6598079561042524,0.6591264594209315,20925,0.6995614035087719,"{""0"": 58, ""1"": 58, ""2"": 72, ""3"": 70, ""4"": 72}","{""0"": 0.9501572342618458, ""1"": 0.9519433806096809, ""2"": 0.9510245867045595, ""3"": 0.9506721494340257, ""4"": 0.9515052546909935}",152.00855731599586,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r7/E05_ablation_rows.csv
E05,chameleon,7,7,7.0,7,fixed_geom_gcn_split_id_7,ridge_only,src_v16c_ablation,1092,729,456,4000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",0.9633699633699634,0.6570644718792867,0.6591645551826091,20925,0.706140350877193,"{""0"": 47, ""1"": 49, ""2"": 61, ""3"": 61, ""4"": 64}","{""0"": 0.9508382525257206, ""1"": 0.950980639689614, ""2"": 0.951428640867318, ""3"": 0.9506574117465839, ""4"": 0.9462928458099736}",156.82010316800006,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r7/E05_ablation_rows.csv
E05,chameleon,7,7,7.0,7,fixed_geom_gcn_split_id_7,single_alpha,src_v16c_ablation,1092,729,456,6000,96,0.99,"(1.0,)",0.6,full,[1.0],0.944139194139194,0.6680384087791496,0.6694335903606295,20925,0.6951754385964912,"{""0"": 96, ""1"": 87, ""2"": 96, ""3"": 96, ""4"": 96}","{""0"": 0.9897706592786389, ""1"": 0.9901399051384441, ""2"": 0.9788127760421961, ""3"": 0.9794616466040102, ""4"": 0.9817890098257246}",129.29770306600403,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r7/E05_ablation_rows.csv
E05,chameleon,7,7,7.0,7,fixed_geom_gcn_split_id_7,fixed_dim64_energy095,src_v16c_ablation,1092,729,456,4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",0.957875457875458,0.6666666666666666,0.6675220127642201,20925,0.706140350877193,"{""0"": 47, ""1"": 49, ""2"": 61, ""3"": 61, ""4"": 64}","{""0"": 0.9508382525257206, ""1"": 0.950980639689614, ""2"": 0.951428640867318, ""3"": 0.9506574117465839, ""4"": 0.9462928458099736}",67.45637295600318,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r7/E05_ablation_rows.csv
E05,chameleon,7,7,7.0,7,fixed_geom_gcn_split_id_7,raw_only,src_v16c_ablation,1092,729,456,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,raw_only,"[0.05, 0.5, 5.0]",0.9267399267399268,0.4403292181069959,0.436502507780253,2325,0.4407894736842105,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.6805490283178987, ""1"": 0.6511753769486068, ""2"": 0.5079675965470151, ""3"": 0.43382573897995585, ""4"": 0.5170344300006129}",142.36496270700445,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r7/E05_ablation_rows.csv
E05,chameleon,7,7,7.0,7,fixed_geom_gcn_split_id_7,row_lowpass_only,src_v16c_ablation,1092,729,456,6000,96,0.95,"(0.01, 0.1, 1.0)",0.4,row_lowpass_only,"[0.01, 0.1, 1.0]",0.989010989010989,0.6735253772290809,0.675237789815144,9300,0.6995614035087719,"{""0"": 54, ""1"": 56, ""2"": 76, ""3"": 96, ""4"": 83}","{""0"": 0.9514188719608879, ""1"": 0.950354338271318, ""2"": 0.9502294249331668, ""3"": 0.9425962157813864, ""4"": 0.9506835543810961}",201.43918455600212,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r7/E05_ablation_rows.csv
E05,chameleon,8,8,8.0,8,fixed_geom_gcn_split_id_8,no_p3,src_v16c_ablation,1092,729,456,6000,64,0.99,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",0.9844322344322344,0.7283950617283951,0.7294501558328188,18600,0.7105263157894737,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.9356823361620388, ""1"": 0.9568718530441185, ""2"": 0.910132970853697, ""3"": 0.8972384945321671, ""4"": 0.8858491910419379}",400.8160769570022,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r8/E05_ablation_rows.csv
E05,chameleon,8,8,8.0,8,fixed_geom_gcn_split_id_8,no_sym,src_v16c_ablation,1092,729,456,6000,96,0.95,"(0.01, 0.1, 1.0)",0.4,no_sym,"[0.01, 0.1, 1.0]",0.98992673992674,0.7256515775034293,0.7248515480472875,13950,0.7280701754385965,"{""0"": 62, ""1"": 59, ""2"": 79, ""3"": 96, ""4"": 89}","{""0"": 0.950503698817083, ""1"": 0.9516413270282847, ""2"": 0.9502692271337104, ""3"": 0.9493522682340296, ""4"": 0.9508393375759807}",416.8808041660013,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r8/E05_ablation_rows.csv
E05,chameleon,8,8,8.0,8,fixed_geom_gcn_split_id_8,no_highpass,src_v16c_ablation,1092,729,456,4000,96,0.99,"(0.01, 0.1, 1.0)",0.5,no_highpass,"[0.01, 0.1, 1.0]",0.9597069597069596,0.7311385459533608,0.7321591466337894,13950,0.7214912280701754,"{""0"": 89, ""1"": 68, ""2"": 93, ""3"": 85, ""4"": 93}","{""0"": 0.9901538110389133, ""1"": 0.9905905428882614, ""2"": 0.9901724573453213, ""3"": 0.990037938721953, ""4"": 0.9906574574818481}",405.48378108900215,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r8/E05_ablation_rows.csv
E05,chameleon,8,8,8.0,8,fixed_geom_gcn_split_id_8,pca_only,src_v16c_ablation,1092,729,456,6000,96,0.99,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",0.9642857142857144,0.710562414266118,0.7098856737863758,20925,0.6973684210526315,"{""0"": 96, ""1"": 82, ""2"": 96, ""3"": 96, ""4"": 96}","{""0"": 0.9875461418283014, ""1"": 0.9904456991451855, ""2"": 0.9823823102671335, ""3"": 0.9751013199508147, ""4"": 0.9777555188814417}",142.9157482139999,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r8/E05_ablation_rows.csv
E05,chameleon,8,8,8.0,8,fixed_geom_gcn_split_id_8,ridge_only,src_v16c_ablation,1092,729,456,6000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",0.9798534798534798,0.7215363511659808,0.7226850816193284,20925,0.7258771929824561,"{""0"": 62, ""1"": 53, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.9511613726343272, ""1"": 0.9517236586259477, ""2"": 0.9405295647831023, ""3"": 0.9301749438457279, ""4"": 0.9177052436169616}",142.66074931299954,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r8/E05_ablation_rows.csv
E05,chameleon,8,8,8.0,8,fixed_geom_gcn_split_id_8,single_alpha,src_v16c_ablation,1092,729,456,6000,96,0.95,"(1.0,)",0.6,full,[1.0],0.912087912087912,0.7050754458161865,0.7045006431233751,20925,0.6973684210526315,"{""0"": 62, ""1"": 53, ""2"": 70, ""3"": 76, ""4"": 78}","{""0"": 0.9511613726343272, ""1"": 0.9517236586259477, ""2"": 0.9516189339570791, ""3"": 0.9511539260816114, ""4"": 0.9514873829191707}",140.89779331899626,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r8/E05_ablation_rows.csv
E05,chameleon,8,8,8.0,8,fixed_geom_gcn_split_id_8,fixed_dim64_energy095,src_v16c_ablation,1092,729,456,6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",0.9789377289377288,0.7256515775034293,0.7262982353628061,20925,0.7192982456140351,"{""0"": 62, ""1"": 53, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.9511613726343272, ""1"": 0.9517236586259477, ""2"": 0.9405295647831023, ""3"": 0.9301749438457279, ""4"": 0.9177052436169616}",59.70668660299998,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r8/E05_ablation_rows.csv
E05,chameleon,8,8,8.0,8,fixed_geom_gcn_split_id_8,raw_only,src_v16c_ablation,1092,729,456,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,raw_only,"[0.05, 0.5, 5.0]",0.9487179487179488,0.4718792866941015,0.4673233458783304,2325,0.4649122807017544,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.6871339187991803, ""1"": 0.6380143142202149, ""2"": 0.5042657793484214, ""3"": 0.4312198167689793, ""4"": 0.5122099917889634}",134.67328818600072,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r8/E05_ablation_rows.csv
E05,chameleon,8,8,8.0,8,fixed_geom_gcn_split_id_8,row_lowpass_only,src_v16c_ablation,1092,729,456,4000,96,0.99,"(0.01, 0.1, 1.0)",0.5,row_lowpass_only,"[0.01, 0.1, 1.0]",0.956043956043956,0.7215363511659808,0.7224447448814022,9300,0.7280701754385965,"{""0"": 85, ""1"": 69, ""2"": 96, ""3"": 89, ""4"": 93}","{""0"": 0.9903895676798197, ""1"": 0.9907120209600792, ""2"": 0.9901571831613039, ""3"": 0.9904640889611702, ""4"": 0.990211031347856}",216.0874834329952,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r8/E05_ablation_rows.csv
E05,chameleon,9,9,9.0,9,fixed_geom_gcn_split_id_9,no_p3,src_v16c_ablation,1092,729,456,6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",0.9844322344322344,0.7379972565157751,0.739912944904512,18600,0.7258771929824561,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.9374539696653811, ""1"": 0.9433771069890338, ""2"": 0.9008216791265764, ""3"": 0.8976757690492875, ""4"": 0.9103986229338975}",425.20781463800085,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r9/E05_ablation_rows.csv
E05,chameleon,9,9,9.0,9,fixed_geom_gcn_split_id_9,no_sym,src_v16c_ablation,1092,729,456,4000,96,0.99,"(0.01, 0.1, 1.0)",0.6,no_sym,"[0.01, 0.1, 1.0]",0.9752747252747253,0.7174211248285323,0.7189026671623276,13950,0.7324561403508771,"{""0"": 90, ""1"": 88, ""2"": 96, ""3"": 96, ""4"": 96}","{""0"": 0.9902787268998481, ""1"": 0.9902052531563726, ""2"": 0.9829960514462726, ""3"": 0.9808583764970988, ""4"": 0.9852443990130771}",397.9094300949946,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r9/E05_ablation_rows.csv
E05,chameleon,9,9,9.0,9,fixed_geom_gcn_split_id_9,no_highpass,src_v16c_ablation,1092,729,456,6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,no_highpass,"[0.01, 0.1, 1.0]",0.9752747252747253,0.7352537722908093,0.7374728000211614,13950,0.7456140350877193,"{""0"": 58, ""1"": 52, ""2"": 64, ""3"": 60, ""4"": 62}","{""0"": 0.9512967445476773, ""1"": 0.9516891722952228, ""2"": 0.9402124698476699, ""3"": 0.9500246721488953, ""4"": 0.9511923899881793}",410.195074340998,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r9/E05_ablation_rows.csv
E05,chameleon,9,9,9.0,9,fixed_geom_gcn_split_id_9,pca_only,src_v16c_ablation,1092,729,456,4000,96,0.99,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",0.9615384615384616,0.7187928669410151,0.7194620703235997,20925,0.7214912280701754,"{""0"": 90, ""1"": 85, ""2"": 96, ""3"": 96, ""4"": 96}","{""0"": 0.9903999010948072, ""1"": 0.9904572121526499, ""2"": 0.9854758453783624, ""3"": 0.9819796523054999, ""4"": 0.9869654262872677}",153.49967046899835,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r9/E05_ablation_rows.csv
E05,chameleon,9,9,9.0,9,fixed_geom_gcn_split_id_9,ridge_only,src_v16c_ablation,1092,729,456,6000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",0.9853479853479854,0.7297668038408779,0.7330146234758008,20925,0.7236842105263158,"{""0"": 62, ""1"": 59, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.9514964563948451, ""1"": 0.9515978286852975, ""2"": 0.9299082062608794, ""3"": 0.9319026626074357, ""4"": 0.9315252660969345}",152.82288031899952,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r9/E05_ablation_rows.csv
E05,chameleon,9,9,9.0,9,fixed_geom_gcn_split_id_9,single_alpha,src_v16c_ablation,1092,729,456,6000,96,0.99,"(1.0,)",0.6,full,[1.0],0.9313186813186812,0.710562414266118,0.7122459890801357,20925,0.7346491228070176,"{""0"": 96, ""1"": 95, ""2"": 96, ""3"": 96, ""4"": 96}","{""0"": 0.9874788914908148, ""1"": 0.9905314852418867, ""2"": 0.9782169714902692, ""3"": 0.9766234495044879, ""4"": 0.9818973349339809}",127.48170415599452,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r9/E05_ablation_rows.csv
E05,chameleon,9,9,9.0,9,fixed_geom_gcn_split_id_9,fixed_dim64_energy095,src_v16c_ablation,1092,729,456,6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",0.9816849816849816,0.7283950617283951,0.7307520327082665,20925,0.7346491228070176,"{""0"": 62, ""1"": 59, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.9514964563948451, ""1"": 0.9515978286852975, ""2"": 0.9299082062608794, ""3"": 0.9319026626074357, ""4"": 0.9315252660969345}",68.60549665200233,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r9/E05_ablation_rows.csv
E05,chameleon,9,9,9.0,9,fixed_geom_gcn_split_id_9,raw_only,src_v16c_ablation,1092,729,456,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,raw_only,"[0.05, 0.5, 5.0]",0.9395604395604396,0.4417009602194787,0.4353893319648071,2325,0.4320175438596491,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}","{""0"": 0.6883737383030875, ""1"": 0.6337224800594518, ""2"": 0.5119110113280939, ""3"": 0.4394475136400316, ""4"": 0.5291306185078032}",136.41258237500006,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/chameleon_r9/E05_ablation_rows.csv
