top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,test_acc_shadow_not_for_selection,val_bal_acc,objective,num_selected_features,dataset,repeat,seed,split_policy
4000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7288135593220338,0.8378378378378378,0.5104733975701718,0.7288135593220338,4000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7457627118644068,0.8378378378378378,0.5354733975701718,0.7457627118644068,6000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7457627118644068,0.8378378378378378,0.5354733975701718,0.7457627118644068,6000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7457627118644068,0.8378378378378378,0.5354733975701718,0.7457627118644068,6000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7457627118644068,0.8108108108108109,0.5319019689987432,0.7457627118644068,6000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.6949152542372882,0.8378378378378378,0.4533305404273146,0.6949152542372882,6000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.711864406779661,0.8378378378378378,0.48190196899874316,0.711864406779661,6000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7457627118644068,0.8378378378378378,0.5354733975701718,0.7457627118644068,6000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7457627118644068,0.8378378378378378,0.5354733975701718,0.7457627118644068,6000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7457627118644068,0.8378378378378378,0.5354733975701718,0.7457627118644068,6000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7288135593220338,0.8378378378378378,0.5069019689987432,0.7288135593220338,6000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.6949152542372882,0.8378378378378378,0.4533305404273146,0.6949152542372882,6000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.711864406779661,0.8378378378378378,0.48190196899874316,0.711864406779661,6000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7457627118644068,0.8378378378378378,0.5354733975701718,0.7457627118644068,6000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7457627118644068,0.8378378378378378,0.5354733975701718,0.7457627118644068,6000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7457627118644068,0.8378378378378378,0.5354733975701718,0.7457627118644068,6000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7457627118644068,0.8108108108108109,0.5319019689987432,0.7457627118644068,6000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.6949152542372882,0.8378378378378378,0.4533305404273146,0.6949152542372882,6000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.711864406779661,0.8378378378378378,0.48190196899874316,0.711864406779661,6000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7457627118644068,0.8378378378378378,0.5354733975701718,0.7457627118644068,6000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7457627118644068,0.8378378378378378,0.5354733975701718,0.7457627118644068,6000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7457627118644068,0.8378378378378378,0.5354733975701718,0.7457627118644068,6000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7288135593220338,0.8378378378378378,0.5069019689987432,0.7288135593220338,6000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.6949152542372882,0.8378378378378378,0.4533305404273146,0.6949152542372882,6000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.711864406779661,0.8378378378378378,0.48190196899874316,0.711864406779661,6000,cornell,0,20260419,random_stratified_matching_fixed_split0_class_counts
4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.6216216216216216,0.6917260159195643,0.7966101694915254,4000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.6216216216216216,0.6917260159195643,0.7966101694915254,4000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7796610169491526,0.6216216216216216,0.6735441977377461,0.7796610169491526,4000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.5945945945945946,0.6917260159195643,0.7966101694915254,4000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.5945945945945946,0.6917260159195643,0.7966101694915254,4000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.5945945945945946,0.6917260159195643,0.7966101694915254,4000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.5945945945945946,0.6917260159195643,0.7966101694915254,4000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.5945945945945946,0.6917260159195643,0.7966101694915254,4000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7627118644067796,0.5945945945945946,0.6485441977377462,0.7627118644067796,4000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.5945945945945946,0.6917260159195643,0.7966101694915254,4000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.5945945945945946,0.6917260159195643,0.7966101694915254,4000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.5945945945945946,0.6917260159195643,0.7966101694915254,4000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.6216216216216216,0.6917260159195643,0.7966101694915254,4000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.6216216216216216,0.6917260159195643,0.7966101694915254,4000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7796610169491526,0.6216216216216216,0.6735441977377461,0.7796610169491526,4000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.5945945945945946,0.6917260159195643,0.7966101694915254,4000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.5945945945945946,0.6917260159195643,0.7966101694915254,4000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.5945945945945946,0.6917260159195643,0.7966101694915254,4000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.5945945945945946,0.6917260159195643,0.7966101694915254,4000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.5945945945945946,0.6917260159195643,0.7966101694915254,4000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7627118644067796,0.5945945945945946,0.6485441977377462,0.7627118644067796,4000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.5945945945945946,0.6917260159195643,0.7966101694915254,4000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.5945945945945946,0.6917260159195643,0.7966101694915254,4000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.5945945945945946,0.6917260159195643,0.7966101694915254,4000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.6756756756756757,0.6917260159195643,0.7966101694915254,6000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7796610169491526,0.6756756756756757,0.6735441977377461,0.7796610169491526,6000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7457627118644068,0.6486486486486487,0.6303623795559279,0.7457627118644068,6000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7627118644067796,0.6756756756756757,0.5735441977377461,0.7627118644067796,6000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.7457627118644068,0.6756756756756757,0.5485441977377461,0.7457627118644068,6000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7457627118644068,0.6486486486486487,0.5485441977377461,0.7457627118644068,6000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7796610169491526,0.6756756756756757,0.6667260159195643,0.7796610169491526,6000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7627118644067796,0.6756756756756757,0.6485441977377462,0.7627118644067796,6000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7457627118644068,0.6216216216216216,0.6303623795559279,0.7457627118644068,6000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7457627118644068,0.6756756756756757,0.5485441977377461,0.7457627118644068,6000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.7457627118644068,0.6756756756756757,0.5485441977377461,0.7457627118644068,6000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7288135593220338,0.6486486486486487,0.5235441977377462,0.7288135593220338,6000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.6756756756756757,0.6917260159195643,0.7966101694915254,6000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7796610169491526,0.6756756756756757,0.6735441977377461,0.7796610169491526,6000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7457627118644068,0.6486486486486487,0.6303623795559279,0.7457627118644068,6000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7627118644067796,0.6756756756756757,0.5735441977377461,0.7627118644067796,6000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.7457627118644068,0.6756756756756757,0.5485441977377461,0.7457627118644068,6000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7457627118644068,0.6486486486486487,0.5485441977377461,0.7457627118644068,6000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7796610169491526,0.6756756756756757,0.6667260159195643,0.7796610169491526,6000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7627118644067796,0.6756756756756757,0.6485441977377462,0.7627118644067796,6000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7457627118644068,0.6216216216216216,0.6303623795559279,0.7457627118644068,6000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7457627118644068,0.6756756756756757,0.5485441977377461,0.7457627118644068,6000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.7457627118644068,0.6756756756756757,0.5485441977377461,0.7457627118644068,6000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7288135593220338,0.6486486486486487,0.5235441977377462,0.7288135593220338,6000,cornell,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8620689655172413,0.868421052631579,0.7552995391705069,0.8620689655172413,4000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8620689655172413,0.868421052631579,0.7552995391705069,0.8620689655172413,4000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8275862068965517,0.8421052631578947,0.6695852534562212,0.8275862068965517,4000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8275862068965517,0.868421052631579,0.6695852534562212,0.8275862068965517,4000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8103448275862069,0.8157894736842105,0.6195852534562212,0.8103448275862069,4000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8103448275862069,0.8157894736842105,0.6195852534562212,0.8103448275862069,4000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8620689655172413,0.868421052631579,0.7552995391705069,0.8620689655172413,4000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
4000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8620689655172413,0.868421052631579,0.7552995391705069,0.8620689655172413,4000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8448275862068966,0.8421052631578947,0.6776497695852535,0.8448275862068966,4000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
4000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8103448275862069,0.8421052631578947,0.6195852534562212,0.8103448275862069,4000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
4000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8103448275862069,0.8157894736842105,0.6195852534562212,0.8103448275862069,4000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
4000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8103448275862069,0.8157894736842105,0.6195852534562212,0.8103448275862069,4000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
4000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8620689655172413,0.868421052631579,0.7552995391705069,0.8620689655172413,4000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
4000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8620689655172413,0.868421052631579,0.7552995391705069,0.8620689655172413,4000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
4000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8275862068965517,0.8421052631578947,0.6695852534562212,0.8275862068965517,4000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
4000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8275862068965517,0.868421052631579,0.6695852534562212,0.8275862068965517,4000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
4000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8103448275862069,0.8157894736842105,0.6195852534562212,0.8103448275862069,4000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
4000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8103448275862069,0.8157894736842105,0.6195852534562212,0.8103448275862069,4000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
4000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8620689655172413,0.868421052631579,0.7552995391705069,0.8620689655172413,4000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
4000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8620689655172413,0.868421052631579,0.7552995391705069,0.8620689655172413,4000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
4000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8448275862068966,0.8421052631578947,0.6776497695852535,0.8448275862068966,4000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
4000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8103448275862069,0.8421052631578947,0.6195852534562212,0.8103448275862069,4000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
4000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8103448275862069,0.8157894736842105,0.6195852534562212,0.8103448275862069,4000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
4000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8103448275862069,0.8157894736842105,0.6195852534562212,0.8103448275862069,4000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8448275862068966,0.8421052631578947,0.7052995391705069,0.8448275862068966,6000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8448275862068966,0.8157894736842105,0.7052995391705069,0.8448275862068966,6000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8448275862068966,0.7894736842105263,0.7052995391705069,0.8448275862068966,6000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8448275862068966,0.8421052631578947,0.7052995391705069,0.8448275862068966,6000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8275862068965517,0.8157894736842105,0.6695852534562212,0.8275862068965517,6000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7931034482758621,0.7894736842105263,0.5695852534562212,0.7931034482758621,6000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8448275862068966,0.8421052631578947,0.7052995391705069,0.8448275862068966,6000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8448275862068966,0.8157894736842105,0.7052995391705069,0.8448275862068966,6000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8448275862068966,0.7894736842105263,0.7052995391705069,0.8448275862068966,6000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8448275862068966,0.8421052631578947,0.7052995391705069,0.8448275862068966,6000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8275862068965517,0.8157894736842105,0.6695852534562212,0.8275862068965517,6000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7931034482758621,0.7894736842105263,0.5695852534562212,0.7931034482758621,6000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8448275862068966,0.8421052631578947,0.7052995391705069,0.8448275862068966,6000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8448275862068966,0.8157894736842105,0.7052995391705069,0.8448275862068966,6000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8448275862068966,0.7894736842105263,0.7052995391705069,0.8448275862068966,6000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
6000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8448275862068966,0.8421052631578947,0.7052995391705069,0.8448275862068966,6000,texas,0,20260419,random_stratified_matching_fixed_split0_class_counts
