dataset,repeat,split_id,seed,split_policy,method,num_nodes,num_features,num_classes,train_size,val_size,test_size,lr,weight_decay,hidden_channels,dropout,train_acc,val_acc,test_acc,best_epoch,time_sec,params,selection_rule
squirrel,3,3,3,geom_gcn_mask_split_id,gat,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.33012819290161133,0.2938701808452606,0.3141210377216339,35,93.427,536847,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,3,3,3,geom_gcn_mask_split_id,graphsage,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.8397436141967773,0.3852163553237915,0.39193084836006165,65,162.814,268101,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,3,3,3,geom_gcn_mask_split_id,appnp,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.20112179219722748,0.19711539149284363,0.20172910392284393,5,30.399,134085,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,3,3,3,geom_gcn_mask_split_id,gcnii,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.2888621687889099,0.2944711446762085,0.2958693504333496,200,385.812,166853,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,3,3,3,geom_gcn_mask_split_id,correct_smooth,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.9919871687889099,0.37680289149284363,0.3525456190109253,80,41.054,134085,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,3,3,3,geom_gcn_mask_split_id,linkx,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.9767628312110901,0.6424278616905212,0.6484149694442749,205,34.364,479621,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,3,3,3,geom_gcn_mask_split_id,mlp_prop,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.20112179219722748,0.19711539149284363,0.20172910392284393,5,15.275,134085,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,3,3,3,geom_gcn_mask_split_id,sign,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.9499198794364929,0.37139421701431274,0.39097023010253906,180,23.861,535173,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,4,4,4,geom_gcn_mask_split_id,gat,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.4166666567325592,0.3491586446762085,0.3458213210105896,165,234.727,536847,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,4,4,4,geom_gcn_mask_split_id,graphsage,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.8806089758872986,0.39423078298568726,0.38712775707244873,80,185.627,268101,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,4,4,4,geom_gcn_mask_split_id,appnp,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.19631409645080566,0.20733173191547394,0.1969260275363922,10,32.209,134085,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,4,4,4,geom_gcn_mask_split_id,gcnii,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.29567307233810425,0.29567307233810425,0.3083573579788208,55,162.409,166853,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,4,4,4,geom_gcn_mask_split_id,correct_smooth,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.9943910241127014,0.35817307233810425,0.3650336265563965,45,30.558,134085,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,4,4,4,geom_gcn_mask_split_id,linkx,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.9519230723381042,0.6304086446762085,0.6109510064125061,100,20.056,479621,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,4,4,4,geom_gcn_mask_split_id,mlp_prop,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.19631409645080566,0.20733173191547394,0.1969260275363922,5,15.483,134085,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,4,4,4,geom_gcn_mask_split_id,sign,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.9527243375778198,0.37379807233810425,0.3957732915878296,170,23.026,535173,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,5,5,5,geom_gcn_mask_split_id,gat,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.3020833432674408,0.28725960850715637,0.2593660056591034,35,93.544,536847,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,5,5,5,geom_gcn_mask_split_id,graphsage,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.9338942170143127,0.4008413553237915,0.394812673330307,115,230.532,268101,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,5,5,5,geom_gcn_mask_split_id,appnp,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.26442307233810425,0.2421875,0.23246878385543823,125,95.311,134085,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,5,5,5,geom_gcn_mask_split_id,gcnii,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.2868589758872986,0.30288460850715637,0.2776176631450653,35,131.836,166853,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,5,5,5,geom_gcn_mask_split_id,correct_smooth,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.9943910241127014,0.37860578298568726,0.37848222255706787,105,48.056,134085,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,5,5,5,geom_gcn_mask_split_id,linkx,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.9547275900840759,0.6364182829856873,0.6205571293830872,80,17.605,479621,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,5,5,5,geom_gcn_mask_split_id,mlp_prop,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.19471153616905212,0.2133413404226303,0.1911623477935791,10,17.398,134085,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,5,5,5,geom_gcn_mask_split_id,sign,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.9499198794364929,0.38100960850715637,0.36119115352630615,165,22.551,535173,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,6,6,6,geom_gcn_mask_split_id,gat,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.33213141560554504,0.3125,0.29202690720558167,80,142.549,536847,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,6,6,6,geom_gcn_mask_split_id,graphsage,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.9671474099159241,0.40625,0.37848222255706787,205,358.564,268101,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,6,6,6,geom_gcn_mask_split_id,appnp,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.19150641560554504,0.20673076808452606,0.2094140201807022,10,32.415,134085,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,6,6,6,geom_gcn_mask_split_id,gcnii,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.31610578298568726,0.31430289149284363,0.31892409920692444,40,139.3,166853,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,6,6,6,geom_gcn_mask_split_id,correct_smooth,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.9915865659713745,0.3930288553237915,0.34197887778282166,100,46.668,134085,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,6,6,6,geom_gcn_mask_split_id,linkx,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.9819711446762085,0.6502403616905212,0.6349663734436035,185,31.953,479621,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,6,6,6,geom_gcn_mask_split_id,mlp_prop,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.19150641560554504,0.20673076808452606,0.2094140201807022,10,16.435,134085,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,6,6,6,geom_gcn_mask_split_id,sign,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.8986378312110901,0.39963942766189575,0.3410182595252991,105,15.973,535173,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,7,7,7,geom_gcn_mask_split_id,gat,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.36298078298568726,0.3233173191547394,0.2968299686908722,80,141.811,536847,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,7,7,7,geom_gcn_mask_split_id,graphsage,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.9246794581413269,0.38161057233810425,0.4005763828754425,105,217.508,268101,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,7,7,7,geom_gcn_mask_split_id,appnp,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.20873397588729858,0.19230769574642181,0.1911623477935791,5,30.176,134085,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,7,7,7,geom_gcn_mask_split_id,gcnii,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.2868589758872986,0.29567307233810425,0.28818443417549133,70,187.252,166853,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,7,7,7,geom_gcn_mask_split_id,correct_smooth,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.9899839758872986,0.3443509638309479,0.36215177178382874,50,31.57,134085,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,7,7,7,geom_gcn_mask_split_id,linkx,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.9731570482254028,0.6412259340286255,0.6445725560188293,195,33.28,479621,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,7,7,7,geom_gcn_mask_split_id,mlp_prop,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.20873397588729858,0.19230769574642181,0.1911623477935791,5,15.742,134085,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,7,7,7,geom_gcn_mask_split_id,sign,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.9094551205635071,0.36838942766189575,0.37848222255706787,115,17.284,535173,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,8,8,8,geom_gcn_mask_split_id,gat,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.36858972907066345,0.3209134638309479,0.29394811391830444,90,153.314,536847,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,8,8,8,geom_gcn_mask_split_id,graphsage,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.9178686141967773,0.39423078298568726,0.38520652055740356,100,210.075,268101,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,8,8,8,geom_gcn_mask_split_id,appnp,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.20272435247898102,0.19831730425357819,0.19596542418003082,5,29.626,134085,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,8,8,8,geom_gcn_mask_split_id,gcnii,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.2884615361690521,0.28004807233810425,0.29202690720558167,55,162.901,166853,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,8,8,8,geom_gcn_mask_split_id,correct_smooth,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.9907852411270142,0.34495192766189575,0.3506244122982025,130,55.624,134085,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,8,8,8,geom_gcn_mask_split_id,linkx,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.963942289352417,0.625,0.579250693321228,85,18.377,479621,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,8,8,8,geom_gcn_mask_split_id,mlp_prop,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.20272435247898102,0.19831730425357819,0.19596542418003082,5,15.046,134085,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,8,8,8,geom_gcn_mask_split_id,sign,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.9599359035491943,0.375,0.3823246955871582,185,24.542,535173,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,9,9,9,geom_gcn_mask_split_id,gat,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.41987180709838867,0.359375,0.33141210675239563,145,212.932,536847,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,9,9,9,geom_gcn_mask_split_id,graphsage,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.9379006624221802,0.4008413553237915,0.3756003975868225,130,252.133,268101,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,9,9,9,geom_gcn_mask_split_id,appnp,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.19391025602817535,0.20793269574642181,0.20172910392284393,5,30.298,134085,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,9,9,9,geom_gcn_mask_split_id,gcnii,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.29286858439445496,0.31069710850715637,0.2785782814025879,40,139.386,166853,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,9,9,9,geom_gcn_mask_split_id,correct_smooth,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.9947916865348816,0.3671875,0.32468780875205994,55,33.599,134085,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,9,9,9,geom_gcn_mask_split_id,linkx,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.9767628312110901,0.620192289352417,0.6253602504730225,125,23.809,479621,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,9,9,9,geom_gcn_mask_split_id,mlp_prop,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.19391025602817535,0.20793269574642181,0.20172910392284393,5,15.442,134085,early_stop_by_postprocessed_val_acc_only_no_test
squirrel,9,9,9,geom_gcn_mask_split_id,sign,5201,2089,5,2496,1664,1041,0.01,0.0005,64,0.5,0.9467147588729858,0.3936298191547394,0.33621516823768616,155,20.84,535173,early_stop_by_postprocessed_val_acc_only_no_test
cornell,0,0,0,geom_gcn_mask_split_id,gat,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.540229856967926,0.5423728823661804,0.4324324429035187,50,1.923,438031,early_stop_by_postprocessed_val_acc_only_no_test
cornell,0,0,0,geom_gcn_mask_split_id,graphsage,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.954023003578186,0.7796609997749329,0.7297297120094299,60,0.618,218693,early_stop_by_postprocessed_val_acc_only_no_test
cornell,0,0,0,geom_gcn_mask_split_id,appnp,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.4137931168079376,0.5254237055778503,0.4054054021835327,5,0.847,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,0,0,0,geom_gcn_mask_split_id,gcnii,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.4137931168079376,0.5254237055778503,0.4054054021835327,5,1.609,142149,early_stop_by_postprocessed_val_acc_only_no_test
cornell,0,0,0,geom_gcn_mask_split_id,correct_smooth,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9885057210922241,0.6440678238868713,0.6216216087341309,230,1.954,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,0,0,0,geom_gcn_mask_split_id,linkx,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.6779661178588867,0.6756756901741028,20,0.387,133765,early_stop_by_postprocessed_val_acc_only_no_test
cornell,0,0,0,geom_gcn_mask_split_id,mlp_prop,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.4137931168079376,0.5254237055778503,0.4054054021835327,5,0.41,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,0,0,0,geom_gcn_mask_split_id,sign,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9885057210922241,0.7796609997749329,0.7297297120094299,85,0.581,436357,early_stop_by_postprocessed_val_acc_only_no_test
cornell,1,1,1,geom_gcn_mask_split_id,gat,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.540229856967926,0.6101694703102112,0.4324324429035187,50,1.892,438031,early_stop_by_postprocessed_val_acc_only_no_test
cornell,1,1,1,geom_gcn_mask_split_id,graphsage,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.954023003578186,0.694915235042572,0.6216216087341309,55,0.586,218693,early_stop_by_postprocessed_val_acc_only_no_test
cornell,1,1,1,geom_gcn_mask_split_id,appnp,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.4137931168079376,0.508474588394165,0.4324324429035187,10,0.979,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,1,1,1,geom_gcn_mask_split_id,gcnii,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.4137931168079376,0.508474588394165,0.4324324429035187,5,1.642,142149,early_stop_by_postprocessed_val_acc_only_no_test
cornell,1,1,1,geom_gcn_mask_split_id,correct_smooth,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9885057210922241,0.7118644118309021,0.6486486196517944,105,1.067,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,1,1,1,geom_gcn_mask_split_id,linkx,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9655172228813171,0.6779661178588867,0.6216216087341309,20,0.393,133765,early_stop_by_postprocessed_val_acc_only_no_test
cornell,1,1,1,geom_gcn_mask_split_id,mlp_prop,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.4137931168079376,0.508474588394165,0.4324324429035187,5,0.4,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,1,1,1,geom_gcn_mask_split_id,sign,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.931034505367279,0.7288135886192322,0.5945945978164673,50,0.445,436357,early_stop_by_postprocessed_val_acc_only_no_test
cornell,2,2,2,geom_gcn_mask_split_id,gat,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.4712643623352051,0.35593220591545105,0.5405405163764954,5,1.066,438031,early_stop_by_postprocessed_val_acc_only_no_test
cornell,2,2,2,geom_gcn_mask_split_id,graphsage,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.7288135886192322,0.7837837934494019,185,1.289,218693,early_stop_by_postprocessed_val_acc_only_no_test
cornell,2,2,2,geom_gcn_mask_split_id,appnp,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.4712643623352051,0.35593220591545105,0.5405405163764954,5,0.887,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,2,2,2,geom_gcn_mask_split_id,gcnii,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.4712643623352051,0.35593220591545105,0.5405405163764954,5,1.595,142149,early_stop_by_postprocessed_val_acc_only_no_test
cornell,2,2,2,geom_gcn_mask_split_id,correct_smooth,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.954023003578186,0.49152541160583496,0.5945945978164673,125,1.274,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,2,2,2,geom_gcn_mask_split_id,linkx,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.5932203531265259,0.6486486196517944,25,0.404,133765,early_stop_by_postprocessed_val_acc_only_no_test
cornell,2,2,2,geom_gcn_mask_split_id,mlp_prop,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.4712643623352051,0.35593220591545105,0.5405405163764954,5,0.389,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,2,2,2,geom_gcn_mask_split_id,sign,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9425287246704102,0.6440678238868713,0.7027027010917664,100,0.727,436357,early_stop_by_postprocessed_val_acc_only_no_test
cornell,3,3,3,geom_gcn_mask_split_id,gat,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.5517241358757019,0.4406779706478119,0.4324324429035187,50,1.916,438031,early_stop_by_postprocessed_val_acc_only_no_test
cornell,3,3,3,geom_gcn_mask_split_id,graphsage,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.7288135886192322,0.7297297120094299,210,1.439,218693,early_stop_by_postprocessed_val_acc_only_no_test
cornell,3,3,3,geom_gcn_mask_split_id,appnp,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.49425286054611206,0.4237288236618042,0.37837839126586914,5,0.894,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,3,3,3,geom_gcn_mask_split_id,gcnii,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.49425286054611206,0.4237288236618042,0.37837839126586914,5,1.63,142149,early_stop_by_postprocessed_val_acc_only_no_test
cornell,3,3,3,geom_gcn_mask_split_id,correct_smooth,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.954023003578186,0.6101694703102112,0.5675675868988037,165,1.54,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,3,3,3,geom_gcn_mask_split_id,linkx,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.5593220591545105,0.5945945978164673,30,0.442,133765,early_stop_by_postprocessed_val_acc_only_no_test
cornell,3,3,3,geom_gcn_mask_split_id,mlp_prop,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.49425286054611206,0.4237288236618042,0.37837839126586914,5,0.369,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,3,3,3,geom_gcn_mask_split_id,sign,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.7118644118309021,0.7027027010917664,115,0.74,436357,early_stop_by_postprocessed_val_acc_only_no_test
cornell,4,4,4,geom_gcn_mask_split_id,gat,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.6321839094161987,0.508474588394165,0.5135135054588318,30,1.552,438031,early_stop_by_postprocessed_val_acc_only_no_test
cornell,4,4,4,geom_gcn_mask_split_id,graphsage,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.977011501789093,0.6779661178588867,0.7297297120094299,130,1.007,218693,early_stop_by_postprocessed_val_acc_only_no_test
cornell,4,4,4,geom_gcn_mask_split_id,appnp,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.4252873659133911,0.47457626461982727,0.45945945382118225,5,0.896,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,4,4,4,geom_gcn_mask_split_id,gcnii,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.4252873659133911,0.47457626461982727,0.45945945382118225,10,1.755,142149,early_stop_by_postprocessed_val_acc_only_no_test
cornell,4,4,4,geom_gcn_mask_split_id,correct_smooth,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9655172228813171,0.5593220591545105,0.7027027010917664,155,1.475,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,4,4,4,geom_gcn_mask_split_id,linkx,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.5932203531265259,0.7027027010917664,35,0.446,133765,early_stop_by_postprocessed_val_acc_only_no_test
cornell,4,4,4,geom_gcn_mask_split_id,mlp_prop,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.48275861144065857,0.47457626461982727,0.45945945382118225,5,0.386,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,4,4,4,geom_gcn_mask_split_id,sign,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.954023003578186,0.6440678238868713,0.7027027010917664,125,0.805,436357,early_stop_by_postprocessed_val_acc_only_no_test
cornell,5,5,5,geom_gcn_mask_split_id,gat,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.540229856967926,0.4237288236618042,0.45945945382118225,50,1.937,438031,early_stop_by_postprocessed_val_acc_only_no_test
cornell,5,5,5,geom_gcn_mask_split_id,graphsage,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9885057210922241,0.694915235042572,0.6486486196517944,110,0.906,218693,early_stop_by_postprocessed_val_acc_only_no_test
cornell,5,5,5,geom_gcn_mask_split_id,appnp,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.4712643623352051,0.4067796468734741,0.45945945382118225,5,0.877,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,5,5,5,geom_gcn_mask_split_id,gcnii,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.4712643623352051,0.4067796468734741,0.45945945382118225,5,1.668,142149,early_stop_by_postprocessed_val_acc_only_no_test
cornell,5,5,5,geom_gcn_mask_split_id,correct_smooth,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.954023003578186,0.5423728823661804,0.5135135054588318,195,1.794,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,5,5,5,geom_gcn_mask_split_id,linkx,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.6271186470985413,0.7297297120094299,40,0.494,133765,early_stop_by_postprocessed_val_acc_only_no_test
cornell,5,5,5,geom_gcn_mask_split_id,mlp_prop,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.4712643623352051,0.4067796468734741,0.45945945382118225,5,0.416,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,5,5,5,geom_gcn_mask_split_id,sign,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9885057210922241,0.7627118825912476,0.6756756901741028,125,0.754,436357,early_stop_by_postprocessed_val_acc_only_no_test
cornell,6,6,6,geom_gcn_mask_split_id,gat,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.6896551847457886,0.47457626461982727,0.29729729890823364,75,2.418,438031,early_stop_by_postprocessed_val_acc_only_no_test
cornell,6,6,6,geom_gcn_mask_split_id,graphsage,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.694915235042572,0.7567567825317383,125,0.996,218693,early_stop_by_postprocessed_val_acc_only_no_test
cornell,6,6,6,geom_gcn_mask_split_id,appnp,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.5057471394538879,0.4237288236618042,0.3513513505458832,5,0.909,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,6,6,6,geom_gcn_mask_split_id,gcnii,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.5057471394538879,0.4237288236618042,0.3513513505458832,5,1.636,142149,early_stop_by_postprocessed_val_acc_only_no_test
cornell,6,6,6,geom_gcn_mask_split_id,correct_smooth,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9425287246704102,0.508474588394165,0.3243243098258972,95,1.037,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,6,6,6,geom_gcn_mask_split_id,linkx,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.5932203531265259,0.5675675868988037,20,0.36,133765,early_stop_by_postprocessed_val_acc_only_no_test
cornell,6,6,6,geom_gcn_mask_split_id,mlp_prop,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.5057471394538879,0.4237288236618042,0.3513513505458832,5,0.385,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,6,6,6,geom_gcn_mask_split_id,sign,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.6271186470985413,0.6216216087341309,110,0.712,436357,early_stop_by_postprocessed_val_acc_only_no_test
cornell,7,7,7,geom_gcn_mask_split_id,gat,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.49425286054611206,0.49152541160583496,0.45945945382118225,30,1.574,438031,early_stop_by_postprocessed_val_acc_only_no_test
cornell,7,7,7,geom_gcn_mask_split_id,graphsage,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.7627118825912476,0.7297297120094299,130,1.007,218693,early_stop_by_postprocessed_val_acc_only_no_test
cornell,7,7,7,geom_gcn_mask_split_id,appnp,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.4252873659133911,0.47457626461982727,0.45945945382118225,10,0.987,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,7,7,7,geom_gcn_mask_split_id,gcnii,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.4252873659133911,0.47457626461982727,0.45945945382118225,5,1.654,142149,early_stop_by_postprocessed_val_acc_only_no_test
cornell,7,7,7,geom_gcn_mask_split_id,correct_smooth,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.954023003578186,0.6779661178588867,0.6486486196517944,190,1.679,109381,early_stop_by_postprocessed_val_acc_only_no_test
