top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,test_acc_shadow_not_for_selection,val_bal_acc,objective,num_selected_features,dataset,train_per_class,repeat,method
4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8571428571428571,0.85,0.8932072829131653,0.8571428571428571,4000,texas,15,1,src_v16c
4000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.873015873015873,0.8333333333333334,0.9110644257703082,0.873015873015873,4000,texas,15,1,src_v16c
4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.873015873015873,0.8166666666666667,0.9110644257703082,0.873015873015873,4000,texas,15,1,src_v16c
4000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8571428571428571,0.8333333333333334,0.8932072829131653,0.8571428571428571,4000,texas,15,1,src_v16c
4000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8412698412698413,0.8166666666666667,0.8753501400560224,0.8412698412698413,4000,texas,15,1,src_v16c
4000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8412698412698413,0.8166666666666667,0.8753501400560224,0.8412698412698413,4000,texas,15,1,src_v16c
4000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8571428571428571,0.85,0.9027310924369749,0.8571428571428571,4000,texas,15,1,src_v16c
4000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.873015873015873,0.8333333333333334,0.9110644257703082,0.873015873015873,4000,texas,15,1,src_v16c
4000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.873015873015873,0.8166666666666667,0.9110644257703082,0.873015873015873,4000,texas,15,1,src_v16c
4000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8571428571428571,0.8333333333333334,0.8932072829131653,0.8571428571428571,4000,texas,15,1,src_v16c
4000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8412698412698413,0.8333333333333334,0.8753501400560224,0.8412698412698413,4000,texas,15,1,src_v16c
4000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8412698412698413,0.8166666666666667,0.8753501400560224,0.8412698412698413,4000,texas,15,1,src_v16c
4000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8571428571428571,0.85,0.8932072829131653,0.8571428571428571,4000,texas,15,1,src_v16c
4000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.873015873015873,0.8333333333333334,0.9110644257703082,0.873015873015873,4000,texas,15,1,src_v16c
4000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.873015873015873,0.8166666666666667,0.9110644257703082,0.873015873015873,4000,texas,15,1,src_v16c
4000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8571428571428571,0.8333333333333334,0.8932072829131653,0.8571428571428571,4000,texas,15,1,src_v16c
4000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8412698412698413,0.8166666666666667,0.8753501400560224,0.8412698412698413,4000,texas,15,1,src_v16c
4000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8412698412698413,0.8166666666666667,0.8753501400560224,0.8412698412698413,4000,texas,15,1,src_v16c
6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8888888888888888,0.8166666666666667,0.9257703081232493,0.8888888888888888,6000,texas,15,1,src_v16c
6000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8412698412698413,0.8166666666666667,0.8880252100840336,0.8412698412698413,6000,texas,15,1,src_v16c
6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8571428571428571,0.8166666666666667,0.8963585434173669,0.8571428571428571,6000,texas,15,1,src_v16c
6000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8888888888888888,0.8166666666666667,0.9162464985994397,0.8888888888888888,6000,texas,15,1,src_v16c
6000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8571428571428571,0.8166666666666667,0.8932072829131653,0.8571428571428571,6000,texas,15,1,src_v16c
6000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8571428571428571,0.8,0.8932072829131653,0.8571428571428571,6000,texas,15,1,src_v16c
6000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8888888888888888,0.8166666666666667,0.9257703081232493,0.8888888888888888,6000,texas,15,1,src_v16c
6000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8412698412698413,0.8166666666666667,0.8880252100840336,0.8412698412698413,6000,texas,15,1,src_v16c
6000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8571428571428571,0.8,0.8963585434173669,0.8571428571428571,6000,texas,15,1,src_v16c
6000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8888888888888888,0.8166666666666667,0.9162464985994397,0.8888888888888888,6000,texas,15,1,src_v16c
6000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8571428571428571,0.8,0.8932072829131653,0.8571428571428571,6000,texas,15,1,src_v16c
6000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8571428571428571,0.7833333333333333,0.8932072829131653,0.8571428571428571,6000,texas,15,1,src_v16c
6000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8888888888888888,0.8166666666666667,0.9257703081232493,0.8888888888888888,6000,texas,15,1,src_v16c
6000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8412698412698413,0.8166666666666667,0.8880252100840336,0.8412698412698413,6000,texas,15,1,src_v16c
6000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8571428571428571,0.8166666666666667,0.8963585434173669,0.8571428571428571,6000,texas,15,1,src_v16c
6000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8888888888888888,0.8166666666666667,0.9162464985994397,0.8888888888888888,6000,texas,15,1,src_v16c
6000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8571428571428571,0.8166666666666667,0.8932072829131653,0.8571428571428571,6000,texas,15,1,src_v16c
6000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8571428571428571,0.8,0.8932072829131653,0.8571428571428571,6000,texas,15,1,src_v16c
6000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8888888888888888,0.8166666666666667,0.9257703081232493,0.8888888888888888,6000,texas,15,1,src_v16c
6000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8412698412698413,0.8166666666666667,0.8880252100840336,0.8412698412698413,6000,texas,15,1,src_v16c
6000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8571428571428571,0.8,0.8963585434173669,0.8571428571428571,6000,texas,15,1,src_v16c
6000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8888888888888888,0.8166666666666667,0.9162464985994397,0.8888888888888888,6000,texas,15,1,src_v16c
6000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8571428571428571,0.8,0.8932072829131653,0.8571428571428571,6000,texas,15,1,src_v16c
6000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8571428571428571,0.7833333333333333,0.8932072829131653,0.8571428571428571,6000,texas,15,1,src_v16c
4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8412698412698413,0.8333333333333334,0.7523109243697479,0.8412698412698413,4000,texas,15,2,src_v16c
4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8412698412698413,0.8333333333333334,0.7523109243697479,0.8412698412698413,4000,texas,15,2,src_v16c
4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8412698412698413,0.85,0.7523109243697479,0.8412698412698413,4000,texas,15,2,src_v16c
4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8412698412698413,0.8666666666666667,0.7523109243697479,0.8412698412698413,4000,texas,15,2,src_v16c
4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8571428571428571,0.8666666666666667,0.7701680672268908,0.8571428571428571,4000,texas,15,2,src_v16c
4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8571428571428571,0.85,0.7701680672268908,0.8571428571428571,4000,texas,15,2,src_v16c
4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8412698412698413,0.8333333333333334,0.7523109243697479,0.8412698412698413,4000,texas,15,2,src_v16c
4000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8412698412698413,0.8333333333333334,0.7523109243697479,0.8412698412698413,4000,texas,15,2,src_v16c
4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8412698412698413,0.8333333333333334,0.7523109243697479,0.8412698412698413,4000,texas,15,2,src_v16c
4000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8412698412698413,0.85,0.7523109243697479,0.8412698412698413,4000,texas,15,2,src_v16c
4000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8571428571428571,0.8333333333333334,0.7701680672268908,0.8571428571428571,4000,texas,15,2,src_v16c
4000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8571428571428571,0.85,0.7701680672268908,0.8571428571428571,4000,texas,15,2,src_v16c
4000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8412698412698413,0.8333333333333334,0.7523109243697479,0.8412698412698413,4000,texas,15,2,src_v16c
4000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8412698412698413,0.8333333333333334,0.7523109243697479,0.8412698412698413,4000,texas,15,2,src_v16c
4000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8412698412698413,0.85,0.7523109243697479,0.8412698412698413,4000,texas,15,2,src_v16c
4000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8412698412698413,0.8666666666666667,0.7523109243697479,0.8412698412698413,4000,texas,15,2,src_v16c
4000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8571428571428571,0.8666666666666667,0.7701680672268908,0.8571428571428571,4000,texas,15,2,src_v16c
4000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8571428571428571,0.85,0.7701680672268908,0.8571428571428571,4000,texas,15,2,src_v16c
4000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8412698412698413,0.8333333333333334,0.7523109243697479,0.8412698412698413,4000,texas,15,2,src_v16c
4000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8412698412698413,0.8333333333333334,0.7523109243697479,0.8412698412698413,4000,texas,15,2,src_v16c
4000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8412698412698413,0.8333333333333334,0.7523109243697479,0.8412698412698413,4000,texas,15,2,src_v16c
4000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8412698412698413,0.85,0.7523109243697479,0.8412698412698413,4000,texas,15,2,src_v16c
4000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8571428571428571,0.8333333333333334,0.7701680672268908,0.8571428571428571,4000,texas,15,2,src_v16c
4000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8571428571428571,0.85,0.7701680672268908,0.8571428571428571,4000,texas,15,2,src_v16c
6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8253968253968254,0.85,0.7344537815126051,0.8253968253968254,6000,texas,15,2,src_v16c
6000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8253968253968254,0.85,0.7344537815126051,0.8253968253968254,6000,texas,15,2,src_v16c
6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8253968253968254,0.8333333333333334,0.7344537815126051,0.8253968253968254,6000,texas,15,2,src_v16c
6000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8253968253968254,0.8166666666666667,0.7344537815126051,0.8253968253968254,6000,texas,15,2,src_v16c
6000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8253968253968254,0.8166666666666667,0.7344537815126051,0.8253968253968254,6000,texas,15,2,src_v16c
6000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8095238095238095,0.8,0.6189775910364146,0.8095238095238095,6000,texas,15,2,src_v16c
6000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8253968253968254,0.85,0.7344537815126051,0.8253968253968254,6000,texas,15,2,src_v16c
6000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8253968253968254,0.85,0.7344537815126051,0.8253968253968254,6000,texas,15,2,src_v16c
6000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8253968253968254,0.8333333333333334,0.7344537815126051,0.8253968253968254,6000,texas,15,2,src_v16c
6000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8253968253968254,0.8166666666666667,0.7344537815126051,0.8253968253968254,6000,texas,15,2,src_v16c
6000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8412698412698413,0.8166666666666667,0.7523109243697479,0.8412698412698413,6000,texas,15,2,src_v16c
6000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8253968253968254,0.8,0.6273109243697479,0.8253968253968254,6000,texas,15,2,src_v16c
6000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8253968253968254,0.85,0.7344537815126051,0.8253968253968254,6000,texas,15,2,src_v16c
6000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8253968253968254,0.85,0.7344537815126051,0.8253968253968254,6000,texas,15,2,src_v16c
6000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8253968253968254,0.8333333333333334,0.7344537815126051,0.8253968253968254,6000,texas,15,2,src_v16c
6000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8253968253968254,0.8166666666666667,0.7344537815126051,0.8253968253968254,6000,texas,15,2,src_v16c
6000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8253968253968254,0.8166666666666667,0.7344537815126051,0.8253968253968254,6000,texas,15,2,src_v16c
6000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8095238095238095,0.8,0.6189775910364146,0.8095238095238095,6000,texas,15,2,src_v16c
6000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8253968253968254,0.85,0.7344537815126051,0.8253968253968254,6000,texas,15,2,src_v16c
6000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8253968253968254,0.85,0.7344537815126051,0.8253968253968254,6000,texas,15,2,src_v16c
6000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8253968253968254,0.8333333333333334,0.7344537815126051,0.8253968253968254,6000,texas,15,2,src_v16c
6000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8253968253968254,0.8166666666666667,0.7344537815126051,0.8253968253968254,6000,texas,15,2,src_v16c
6000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8412698412698413,0.8166666666666667,0.7523109243697479,0.8412698412698413,6000,texas,15,2,src_v16c
6000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8253968253968254,0.8,0.6273109243697479,0.8253968253968254,6000,texas,15,2,src_v16c
4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7936507936507936,0.8333333333333334,0.8313025210084034,0.7936507936507936,4000,texas,15,3,src_v16c
4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7936507936507936,0.8333333333333334,0.8313025210084034,0.7936507936507936,4000,texas,15,3,src_v16c
4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7777777777777778,0.7833333333333333,0.82296918767507,0.7777777777777778,4000,texas,15,3,src_v16c
4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7777777777777778,0.85,0.82296918767507,0.7777777777777778,4000,texas,15,3,src_v16c
4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.7777777777777778,0.8,0.82296918767507,0.7777777777777778,4000,texas,15,3,src_v16c
4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7777777777777778,0.7833333333333333,0.82296918767507,0.7777777777777778,4000,texas,15,3,src_v16c
4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7936507936507936,0.8333333333333334,0.8313025210084034,0.7936507936507936,4000,texas,15,3,src_v16c
4000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7936507936507936,0.8333333333333334,0.8313025210084034,0.7936507936507936,4000,texas,15,3,src_v16c
4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7777777777777778,0.8,0.82296918767507,0.7777777777777778,4000,texas,15,3,src_v16c
4000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7777777777777778,0.85,0.82296918767507,0.7777777777777778,4000,texas,15,3,src_v16c
4000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.7777777777777778,0.8,0.82296918767507,0.7777777777777778,4000,texas,15,3,src_v16c
4000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7777777777777778,0.7833333333333333,0.82296918767507,0.7777777777777778,4000,texas,15,3,src_v16c
4000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7936507936507936,0.8333333333333334,0.8313025210084034,0.7936507936507936,4000,texas,15,3,src_v16c
4000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7936507936507936,0.8333333333333334,0.8313025210084034,0.7936507936507936,4000,texas,15,3,src_v16c
4000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7777777777777778,0.7833333333333333,0.82296918767507,0.7777777777777778,4000,texas,15,3,src_v16c
4000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7777777777777778,0.85,0.82296918767507,0.7777777777777778,4000,texas,15,3,src_v16c
4000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.7777777777777778,0.8,0.82296918767507,0.7777777777777778,4000,texas,15,3,src_v16c
4000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7777777777777778,0.7833333333333333,0.82296918767507,0.7777777777777778,4000,texas,15,3,src_v16c
4000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7936507936507936,0.8333333333333334,0.8313025210084034,0.7936507936507936,4000,texas,15,3,src_v16c
4000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.7936507936507936,0.8333333333333334,0.8313025210084034,0.7936507936507936,4000,texas,15,3,src_v16c
4000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.7777777777777778,0.8,0.82296918767507,0.7777777777777778,4000,texas,15,3,src_v16c
4000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7777777777777778,0.85,0.82296918767507,0.7777777777777778,4000,texas,15,3,src_v16c
4000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.7777777777777778,0.8,0.82296918767507,0.7777777777777778,4000,texas,15,3,src_v16c
4000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7777777777777778,0.7833333333333333,0.82296918767507,0.7777777777777778,4000,texas,15,3,src_v16c
6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8095238095238095,0.8166666666666667,0.8396358543417367,0.8095238095238095,6000,texas,15,3,src_v16c
6000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8253968253968254,0.8,0.84796918767507,0.8253968253968254,6000,texas,15,3,src_v16c
6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8095238095238095,0.8,0.8301120448179271,0.8095238095238095,6000,texas,15,3,src_v16c
6000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7777777777777778,0.8,0.8134453781512605,0.7777777777777778,6000,texas,15,3,src_v16c
6000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.7777777777777778,0.8,0.8134453781512605,0.7777777777777778,6000,texas,15,3,src_v16c
6000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7777777777777778,0.8,0.803921568627451,0.7777777777777778,6000,texas,15,3,src_v16c
6000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8253968253968254,0.8,0.84796918767507,0.8253968253968254,6000,texas,15,3,src_v16c
6000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8253968253968254,0.8,0.84796918767507,0.8253968253968254,6000,texas,15,3,src_v16c
6000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8095238095238095,0.8,0.8301120448179271,0.8095238095238095,6000,texas,15,3,src_v16c
6000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7777777777777778,0.8,0.8134453781512605,0.7777777777777778,6000,texas,15,3,src_v16c
6000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.7777777777777778,0.8,0.803921568627451,0.7777777777777778,6000,texas,15,3,src_v16c
6000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7777777777777778,0.8,0.803921568627451,0.7777777777777778,6000,texas,15,3,src_v16c
6000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8095238095238095,0.8166666666666667,0.8396358543417367,0.8095238095238095,6000,texas,15,3,src_v16c
6000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8253968253968254,0.8,0.84796918767507,0.8253968253968254,6000,texas,15,3,src_v16c
6000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8095238095238095,0.8,0.8301120448179271,0.8095238095238095,6000,texas,15,3,src_v16c
6000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.7777777777777778,0.8,0.8134453781512605,0.7777777777777778,6000,texas,15,3,src_v16c
6000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.7777777777777778,0.8,0.8134453781512605,0.7777777777777778,6000,texas,15,3,src_v16c
6000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.7777777777777778,0.8,0.803921568627451,0.7777777777777778,6000,texas,15,3,src_v16c
6000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8253968253968254,0.8,0.84796918767507,0.8253968253968254,6000,texas,15,3,src_v16c
6000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8253968253968254,0.8,0.84796918767507,0.8253968253968254,6000,texas,15,3,src_v16c
6000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8095238095238095,0.8,0.8301120448179271,0.8095238095238095,6000,texas,15,3,src_v16c
