split,class_i,branch_i,kind_i,class_j,branch_j,kind_j,center_l2_distance,center_sq_distance,subspace_overlap_fro,mean_cos2_principal,min_principal_angle_deg
5,2,2,extra,4,1,extra,1.3500836414404231,1.8227258388850331,1.2863178032319624,0.034471114393989616,51.61215692508599
5,2,2,extra,4,2,extra,0.81421752985957,0.6629501859306195,2.140696609007336,0.09547045774615642,34.314077431399696
5,3,0,root,3,1,extra,0.6557849089628207,0.43005384682337494,4.708620433420568,0.46189804970886894,0.6678732453185281
5,3,0,root,3,2,extra,0.8262363570355375,0.6826665176873561,3.5643502438420356,0.26467901376618286,0.9743156739386514
5,3,0,root,4,0,root,0.4137286024212141,0.17117135646141107,3.192672272548688,0.2123574216646085,23.411095187905715
5,3,0,root,4,1,extra,0.7448601886520596,0.5548167006387816,2.5286611737071385,0.13321098607112436,29.3458405557138
5,3,0,root,4,2,extra,0.6581996765130841,0.43322681416192865,2.327211484367819,0.11283152693694724,29.69588359046507
5,3,1,extra,3,2,extra,1.4355743605127456,2.0608737445615786,2.5735710203951445,0.1379847457712022,2.3966997972482615
5,3,1,extra,4,0,root,0.6430960001072534,0.41357246535394854,2.4714410516858605,0.1272504348324606,29.30843067182341
5,3,1,extra,4,1,extra,0.4979608680841734,0.24796502614314356,2.3559549650315215,0.11563591244284742,28.34913835528651
5,3,1,extra,4,2,extra,1.0899343219253095,1.1879568261107845,1.5245104296741965,0.04841941771219591,41.94275794344902
5,3,2,extra,4,0,root,1.0904604184554987,1.1891039242181414,2.0382809342328496,0.08655394097619035,37.45345759325351
5,3,2,extra,4,1,extra,1.463743014366179,2.142543612105788,1.0519493786683727,0.023054114485016163,53.51213135218894
5,3,2,extra,4,2,extra,0.8963166353751219,0.803383510850179,2.1465125962422738,0.09598992345472394,37.419400561533834
5,4,0,root,4,1,extra,0.5930170476468596,0.3516692187997976,4.621548040905553,0.33372978584996804,0.361733169227337
5,4,0,root,4,2,extra,0.6007554161664009,0.3609070700532656,4.712230221799306,0.3524621216387098,0.6794089110496255
5,4,1,extra,4,2,extra,1.1198929879422725,1.2541603044422707,2.566627235725389,0.1045646883677357,8.537736462515939e-07
6,0,0,root,1,0,root,0.4815222742592458,0.23186370060779637,2.1839599405734447,0.29810506387684776,17.323366758727442
6,0,0,root,1,1,extra,0.711645304860774,0.5064390399303839,2.1711928043933386,0.2946298871155881,17.57764421158466
6,0,0,root,1,2,extra,0.6333736725884299,0.4011622091281556,2.0217810405705547,0.25547491100065967,19.758579044969782
6,0,0,root,2,0,root,0.6158579456336697,0.3792810092001241,2.0382939015219983,0.2596651268113608,19.446535986243607
6,0,0,root,2,1,extra,1.071585189018345,1.1482948173234822,1.4313132408468663,0.12804109958897245,23.567394184101776
6,0,0,root,2,2,extra,0.9568947099274207,0.9156474858870827,1.8397244924051999,0.2115366379972232,21.595550217499934
6,0,0,root,3,0,root,0.7921594030845647,0.6275165198952939,1.7952120640926108,0.2014241471914783,31.500472488545096
6,0,0,root,3,1,extra,1.2833815108143214,1.64706810230005,0.9166787426050707,0.05251874482150084,54.5396116193323
6,0,0,root,4,0,root,0.8578914878040738,0.7359778048466874,1.542450804125942,0.14869715519679777,33.639399859690386
6,0,0,root,4,1,extra,1.1003027403683137,1.2106661204620202,1.0764383345374857,0.0724199680038647,48.8666333862956
6,1,0,root,1,1,extra,0.7741389580289865,0.5992911263382048,3.174064100959859,0.41977845487508825,3.5169020633344803
6,1,0,root,1,2,extra,0.37873047045826,0.143436769253535,3.3686429044658053,0.4728231257419924,3.7355656354439075
6,1,0,root,2,0,root,0.5134479881288032,0.26362883651351565,2.3228620697584352,0.2248203414634351,18.722732611791972
6,1,0,root,2,1,extra,0.9222039089485791,0.8504600496800391,1.7370913594247228,0.12572859962450122,24.779581146080325
6,1,0,root,2,2,extra,0.809392325374987,0.6551159363759286,2.2797489272942415,0.21655229881246849,20.73586477182824
6,1,0,root,3,0,root,0.6585247307089231,0.43365482095525987,1.9153765903857665,0.15286114512490848,29.550520227763524
6,1,0,root,3,1,extra,1.1392590878860902,1.2979112693310457,1.3209546051514247,0.07270504453628149,42.76077877225773
6,1,0,root,4,0,root,0.7115578040926909,0.5063145085652122,1.8652173138812747,0.1449598178334366,28.85011256262232
6,1,0,root,4,1,extra,0.9530565958702385,0.9083168749317674,1.3912254686310515,0.08064617935698705,40.726654055043745
6,1,1,extra,1,2,extra,0.9537050844322498,0.9095533880719249,2.219015737024575,0.20516795171511318,10.014279306179029
6,1,1,extra,2,0,root,1.06391451131842,1.1319140873939126,1.7246568605169408,0.12393505360533959,23.326144839327334
6,1,1,extra,2,1,extra,1.4980709055613177,2.2442164380893064,1.2137228314286885,0.06138012964713635,31.06486724103755
6,1,1,extra,2,2,extra,1.3792153966847311,1.9022351104522204,1.5692526704982588,0.10260641432774657,26.98092459845211
6,1,1,extra,3,0,root,1.2309972346648743,1.5153541917525675,1.4331698826530939,0.08558232968932843,38.777588524180345
6,1,1,extra,3,1,extra,1.687397070279776,2.847308872788772,0.7320606839177681,0.022329701872422923,59.414822907908906
6,1,1,extra,4,0,root,1.3154418753249273,1.7303873273583612,1.3177810956794909,0.07235612567209333,37.46992472848101
6,1,1,extra,4,1,extra,1.5235878071183953,2.3213198059998392,0.9490387194253909,0.037528103790357745,58.98737001573104
6,1,2,extra,2,0,root,0.44011878349389766,0.1937045435841484,2.3873655857340372,0.23747976833113427,22.945444549115354
6,1,2,extra,2,1,extra,0.730648924022294,0.533847850174936,1.8798103974272906,0.14723696376148954,26.853475725139724
6,1,2,extra,2,2,extra,0.6231682384058213,0.3883386533578145,2.293968755020791,0.2192621937088183,24.693907812787995
6,1,2,extra,3,0,root,0.6024462774336651,0.3629415171936805,1.9149942325731877,0.15280012128285722,33.83152281666617
6,1,2,extra,3,1,extra,0.9670844331898248,0.9352523009180849,1.4596523174957816,0.08877437033211694,41.60904354469525
6,1,2,extra,4,0,root,0.6077743925922052,0.36938971229082407,1.9386268976679562,0.15659476034840356,34.30999416738252
6,1,2,extra,4,1,extra,0.8014545068110686,0.6423293264877732,1.5068016117410705,0.09460212904772868,41.30481843727576
6,2,0,root,2,1,extra,0.5474559297537117,0.2997079950225009,2.8775806202577674,0.34501959275346167,1.4726184168129788
6,2,0,root,2,2,extra,0.4455470728237028,0.19851219410176993,3.1780945936828195,0.4208452185998321,2.2937263550648663
6,2,0,root,3,0,root,0.46019331414133313,0.2117778863803837,2.4646999773939666,0.2531144157735758,26.400906797069556
6,2,0,root,3,1,extra,0.8289581495611268,0.6871716137238075,1.8352482981711138,0.14033901316416533,31.84656546514065
6,2,0,root,4,0,root,0.402584741426864,0.16207447402973496,2.288552671699388,0.2182280554642669,24.101347081066184
6,2,0,root,4,1,extra,0.6248544042630069,0.39044302652687723,1.8976009202482464,0.15003705218862465,26.660425004549104
6,2,1,extra,2,2,extra,0.26063640796477755,0.06793133715678194,3.08728070695871,0.39713759014831135,0.6393694261226367
6,2,1,extra,3,0,root,0.6003960985988211,0.36047547521268536,2.383578752285076,0.2367269861810367,28.032643387066507
6,2,1,extra,3,1,extra,0.5628101621210986,0.3167552785867772,1.9427273261462181,0.15725789432313478,31.504039469385443
6,2,1,extra,4,0,root,0.48249580678108367,0.23280220356132886,2.003003007232518,0.1671675436242713,26.522388414709447
6,2,1,extra,4,1,extra,0.41528702501136494,0.17246331314279004,1.9608767399261586,0.16020989954930998,26.546416324325662
6,2,2,extra,3,0,root,0.5511913521977294,0.3038119067375614,2.0441837817879542,0.17411197223853755,28.36736934544266
6,2,2,extra,3,1,extra,0.6267431172908879,0.39280693507149966,1.7029759770872395,0.12083863243900993,31.838063437841388
6,2,2,extra,4,0,root,0.4440611785971944,0.19719033033712943,2.0331008696923094,0.17222913109765095,25.53468769315094
6,2,2,extra,4,1,extra,0.4625463200856573,0.21394909822478336,1.7206882504492234,0.1233653356347504,26.34036016893845
6,3,0,root,3,1,extra,0.7107768748155865,0.5052037657726118,3.5768109655827582,0.3997992713597832,1.2749986575393073
6,3,0,root,4,0,root,0.42833933353139175,0.18347458465011682,2.3460112653609744,0.2293237023833584,25.921155926277304
6,3,0,root,4,1,extra,0.602478034157537,0.36297978164233036,2.153135443827035,0.1931663433110101,30.509517262854146
6,3,1,extra,4,0,root,0.6942809489671209,0.4820260360986859,1.8398880338512549,0.14104949904620986,28.91028047171593
6,3,1,extra,4,1,extra,0.5428088085138254,0.2946414026001987,2.0003228740699943,0.16672048335531842,28.823510318689937
6,4,0,root,4,1,extra,0.38849208249635603,0.15092609816235547,3.1883344691420747,0.42356152862997803,1.4004379962900673
7,0,0,root,0,1,extra,0.3589483420542513,0.12884391226349579,4.782895694267375,0.476585233796696,1.7509507191500409
7,0,0,root,1,0,root,0.41672198732662,0.17365721472144768,2.7620546365393297,0.31787274230118373,15.824737387947533
7,0,0,root,1,1,extra,0.47451020722095466,0.2251599367568733,2.9668751038243744,0.36676449507053716,15.25720396974149
7,0,0,root,2,0,root,0.5740120569759892,0.32948984155380634,2.9253813698752693,0.1782886699836106,16.28020242886242
7,0,0,root,2,1,extra,1.0409998022794966,1.083680588345951,2.147017918015823,0.0960351237558541,17.003379838341367
7,0,0,root,2,2,extra,0.5014804170372419,0.251482608671846,2.9314734156442843,0.17903200805477434,16.63416162987944
7,0,0,root,3,0,root,0.770300981572562,0.5933636022116524,2.7056323549965735,0.1525093008417564,24.744324044584975
7,0,0,root,3,1,extra,1.2624635313181738,1.5938141679083535,1.696385209839991,0.05995255792008062,42.45438675774229
7,0,0,root,3,2,extra,0.9305211837735367,0.8658696734513041,2.459765435218874,0.12605095825619783,27.841855347938413
7,0,0,root,4,0,root,0.7967680316128686,0.6348392962002452,2.3681572717286428,0.11683685132585936,27.6577525602235
7,0,0,root,4,1,extra,1.1701079139572126,1.3691525303052994,1.7028803061415438,0.06041252785509835,41.812503575989744
7,0,1,extra,1,0,root,0.6097133892960325,0.37175041708685513,2.5246674571346954,0.2655810737131236,16.20720962153901
7,0,1,extra,1,1,extra,0.5423042339256425,0.294093882133678,2.8247412061760864,0.33246512007788026,16.061016963784038
7,0,1,extra,2,0,root,0.6865013729055336,0.47128413500118255,2.8163979745274257,0.16525203231087884,17.31790852951656
7,0,1,extra,2,1,extra,1.1258767472380191,1.2675984499712625,1.9960320324524634,0.08300299738700648,17.94264657731928
7,0,1,extra,2,2,extra,0.4912502922436661,0.24132684962948736,2.9978154367062824,0.18722702901155167,16.906928478906135
7,0,1,extra,3,0,root,0.9232493310798671,0.8523893273394219,2.490056473617417,0.12917460920425014,23.8398896541726
7,0,1,extra,3,1,extra,1.3535237468640782,1.8320265333249734,1.5787208847669139,0.051924158999983906,43.11866654800538
7,0,1,extra,3,2,extra,1.067487329276942,1.1395291981668183,2.278442350366289,0.10815207383213876,27.39300162898716
7,0,1,extra,4,0,root,0.9406863274340003,0.8848907666212672,2.2397490345883746,0.10450991120707405,29.359108879345683
7,0,1,extra,4,1,extra,1.2730443666293845,1.6206419594068104,1.5800126892559132,0.05200916871270215,41.07606498163689
7,1,0,root,1,1,extra,0.4820072940273408,0.2323310314955594,3.340129714256621,0.46485277116916723,3.4161220281884743
7,1,0,root,2,0,root,0.4459408987908487,0.19886328521439,2.742001239691614,0.31327378326959776,19.828813055718935
7,1,0,root,2,1,extra,0.883709222776793,0.7809419904207636,1.930718729892567,0.15531978391491516,23.18225048727727
7,1,0,root,2,2,extra,0.6463021111258264,0.41770641884569987,2.085966178862179,0.18130228747320332,22.52473343941978
7,1,0,root,3,0,root,0.6378769386685883,0.40688698888521,2.0836075947628365,0.1808925253730572,27.857649769149408
7,1,0,root,3,1,extra,1.1059756951628208,1.223182238290885,1.5158469843830393,0.09574133666929807,43.07778514832922
7,1,0,root,3,2,extra,0.960033201221165,0.9216637474469579,1.6845656561729072,0.1182400604148857,33.479606363670676
7,1,0,root,4,0,root,0.6313925493025906,0.3986565513148244,2.106802175178815,0.1849423085557577,28.967017736451506
7,1,0,root,4,1,extra,1.0005240360090855,1.0010483466319098,1.611622795119092,0.10822200140614484,41.95553483919987
7,1,1,extra,2,0,root,0.7928161031884009,0.6285573734748412,2.1467527931469497,0.19202281478684288,21.177560402504596
7,1,1,extra,2,1,extra,1.2526081131590867,1.5690270851519674,1.4326711951936177,0.0855227813973962,25.709954554293283
7,1,1,extra,2,2,extra,0.5106753111063193,0.26078927337353586,2.457361810628874,0.25160946118071736,21.254212176731436
7,1,1,extra,3,0,root,0.9778330283219074,0.9561574312771923,1.8498508307735533,0.1425811706714002,28.75046797970594
7,1,1,extra,3,1,extra,1.4616291439266316,2.136359754375698,0.9857072615284362,0.04048411689291204,48.59537791287971
7,1,1,extra,3,2,extra,0.9930792823946035,0.9862064611213809,1.8311648294538287,0.13971519302619462,31.280422479168312
7,1,1,extra,4,0,root,1.0227902743491022,1.0460999453031117,1.6974423937735905,0.12005461167415908,31.694558464702233
7,1,1,extra,4,1,extra,1.379004323620905,1.9016529245651497,0.9903145722324623,0.04086345633233186,54.48008554207923
7,2,0,root,2,1,extra,0.571782017386903,0.32693467540703686,4.333718396823402,0.39127323214511667,0.6339448300351321
7,2,0,root,2,2,extra,0.7146151425379209,0.5106748019444929,4.126629085306615,0.3547722418270521,0.9189582189720272
7,2,0,root,3,0,root,0.48669456301428393,0.23687159766766483,2.9485865748039144,0.18112839143987255,22.580745392876075
7,2,0,root,3,1,extra,0.8461440964704906,0.7159598319918629,2.5417251992335057,0.1345909789253877,27.728389175992454
7,2,0,root,3,2,extra,1.0607080528241983,1.1251015733261025,1.9853457104624896,0.08211661645941266,32.25320087693747
7,2,0,root,4,0,root,0.41156658412368957,0.16938705316724206,2.980992969843098,0.18513164763029114,23.185421342252756
7,2,0,root,4,1,extra,0.7403906458193447,0.5481783084167864,2.601188173403036,0.14096208153024628,27.134029437123072
7,2,1,extra,2,2,extra,1.231070995427646,1.5155357957832152,2.751179267749137,0.15768723673526416,4.436155836295154
7,2,1,extra,3,0,root,0.6085097076647362,0.3702840643222227,2.7229757731872515,0.15447077211176474,24.468380437101796
7,2,1,extra,3,1,extra,0.5260268406502431,0.2767042370844762,2.5911792717759212,0.13987937538502487,27.670552027929578
7,2,1,extra,3,2,extra,1.3680698597982017,1.8716151412882716,1.6043705553979037,0.053625101646412064,34.07007498213278
7,2,1,extra,4,0,root,0.5253411748670799,0.27598335001072377,2.452269847422653,0.12528390426204836,26.25626038034824
7,2,1,extra,4,1,extra,0.45022617210652005,0.20270360604968976,2.3903093203371393,0.11903288847688735,26.960943426229843
7,2,2,extra,3,0,root,0.9890797511699317,0.9782787541743737,2.10147163359942,0.09200381305881282,29.66049818681819
7,2,2,extra,3,1,extra,1.4519952556582574,2.1082902224540883,1.2656007938616516,0.03336969519631756,47.56131609891982
7,2,2,extra,3,2,extra,1.0319954375827443,1.0650145831915998,2.1758827703793244,0.09863470480070008,31.63204324731687
7,2,2,extra,4,0,root,1.0136405083175812,1.0274670801023245,2.080249651999845,0.0901549711384474,30.132520488715297
7,2,2,extra,4,1,extra,1.3705761551181073,1.8784789969783335,1.4423560230656365,0.04334147702653584,49.215047908799285
7,3,0,root,3,1,extra,0.7196493850929765,0.5178952374646991,4.51419385876069,0.4245405457181819,0.5540797771046128
7,3,0,root,3,2,extra,0.8641112727458279,0.7466882916864144,3.6102494056881653,0.2715395994014948,1.5136945200437666
7,3,0,root,4,0,root,0.43173875592321287,0.18639835336612354,2.8304552131859486,0.16690576487190648,23.60097725654968
7,3,0,root,4,1,extra,0.6990414194926651,0.4886589061663201,2.3253796223170657,0.11265396641432208,30.329682440573123
7,3,1,extra,3,2,extra,1.5459264852530912,2.3898886978069758,1.2855649746163162,0.034430777165838526,23.521240460149496
7,3,1,extra,4,0,root,0.7172863433992874,0.5144996984271205,2.229297561198921,0.1035368253409887,29.347368730864584
7,3,1,extra,4,1,extra,0.5098918974252834,0.2599897470599557,2.3529630895824316,0.11534240210286044,28.881229861680396
7,3,2,extra,4,0,root,1.1292491376639462,1.2752036149147659,1.8698090793484259,0.07283720819195431,37.892231995170285
7,3,2,extra,4,1,extra,1.4678868851952438,2.1546919077281945,1.0081140894826761,0.021172792029447596,60.75822270538016
7,4,0,root,4,1,extra,0.5239750949513197,0.2745499001292445,4.296355807463822,0.3845556921735023,0.7310247035089148
8,0,0,root,0,1,extra,0.28353966267670855,0.08039474031082167,4.751936511720741,0.470435429404681,3.0792787296865467
8,0,0,root,1,0,root,0.41952531370130663,0.17600148883617972,3.4192588020905967,0.24356939074320874,13.185601191849287
8,0,0,root,1,1,extra,0.45217824824405634,0.20446516818506347,3.2362471006492957,0.21819365200960364,14.060075431470404
8,0,0,root,1,2,extra,0.5489573512481866,0.3013541734894249,2.8731144321905573,0.17197471959295144,15.258088344288296
8,0,0,root,2,0,root,0.5792591904807844,0.33554120975645374,3.1140604480403042,0.20202859320935365,16.847497104913796
8,0,0,root,2,1,extra,1.0490687836672945,1.1005453128651765,2.3560753325600032,0.11564772859786933,27.59469290673296
8,0,0,root,2,2,extra,0.5379571108407405,0.2893978531041167,2.7447721941470746,0.15695363328672807,18.321495973084943
8,0,0,root,3,0,root,0.7643136854547344,0.5841754097733988,2.7549138665402544,0.1581156335844953,25.67448169967273
8,0,0,root,3,1,extra,1.1611728746817176,1.3483224448966045,2.0708441552637966,0.08934157323729637,39.45864078072231
8,0,0,root,4,0,root,0.7917368862034584,0.6268472969751482,2.6880309029696257,0.1505314611524938,26.216820775449463
8,0,0,root,4,1,extra,1.1040997320477437,1.2190362183078995,2.005557544511344,0.08379710550721604,38.64962688599657
8,0,1,extra,1,0,root,0.5588156817182833,0.31227496613426986,3.257655547727545,0.22108999307583446,13.38000147556337
8,0,1,extra,1,1,extra,0.3361984742421696,0.11302941408276275,3.4193117964831834,0.243576940866022,13.211680028791202
8,0,1,extra,1,2,extra,0.6909096402851943,0.4773561310390166,2.6786773190236906,0.14948567040524893,14.451406391600733
8,0,1,extra,2,0,root,0.7671383415048921,0.5885012350068766,2.581373650655331,0.13882270675620065,19.03796009334473
8,0,1,extra,2,1,extra,1.2326229796194192,1.5193594098858554,1.934467001497038,0.07796172041418624,28.25644311146861
8,0,1,extra,2,2,extra,0.540406969302614,0.2920396924708365,2.688227728002271,0.15055350661667197,19.32189745976861
8,0,1,extra,3,0,root,0.9555914029668404,0.9131549294241345,2.3484704011815816,0.11490235885887452,27.88493563907869
8,0,1,extra,3,1,extra,1.3403349840142347,1.796497869372439,1.5931329697544176,0.05287651373580271,42.591984923784054
8,0,1,extra,4,0,root,0.9967121294165355,0.9934350689260447,2.345419169725176,0.11460398086904862,26.155860178722055
8,0,1,extra,4,1,extra,1.2868262701715443,1.655921849603608,1.639279661773006,0.05598412103130462,45.94508332704926
8,1,0,root,1,1,extra,0.5149857405687723,0.2652103129891669,4.662585790005917,0.4529105468576063,2.2525695819429625
8,1,0,root,1,2,extra,0.35037783816746276,0.12276462947890474,4.497309442294735,0.42137067124486216,0.6830838681710348
8,1,0,root,2,0,root,0.4852121635587883,0.2354308436654003,3.2197124411374416,0.21596975424198384,16.281649894915876
8,1,0,root,2,1,extra,0.9098313287312402,0.8277930467408541,2.4224943289969607,0.12225997445880073,25.73924924345492
8,1,0,root,2,2,extra,0.59615237333079,0.3553976522279336,2.957220531496091,0.18219069316462555,17.40751682021099
8,1,0,root,3,0,root,0.6448194451387531,0.4157921168290495,2.735787190171812,0.15592774062308698,25.83194009183343
8,1,0,root,3,1,extra,1.0317831586299728,1.0645764864324436,2.2216981901847475,0.1028321426722955,32.009173017994605
8,1,0,root,4,0,root,0.6725570257322008,0.4523329528617441,2.656259599245994,0.14699406372055188,27.21537826612336
8,1,0,root,4,1,extra,0.9830988419467682,0.966483333037077,2.090277723194585,0.09102627000174039,38.40389280286723
8,1,1,extra,1,2,extra,0.7021083563972285,0.4929561441228175,3.834711314434631,0.306354393021937,0.6308396405885469
8,1,1,extra,2,0,root,0.8255245165889438,0.6814907274894092,2.4026720702932742,0.1202673557784869,19.941977772343517
8,1,1,extra,2,1,extra,1.2928972285990081,1.6715832437189957,1.7128074541823546,0.0611189453146383,34.16894376892539
8,1,1,extra,2,2,extra,0.5629751424496472,0.31694101101620054,2.7408182017438256,0.1565017586460471,21.315061449058124
8,1,1,extra,3,0,root,1.0051073835068767,1.0102408523800392,1.9743450810018,0.08120913539325013,33.39039353165331
8,1,1,extra,3,1,extra,1.3963669514321089,1.9498406630518013,1.508866751455508,0.04743080986766454,47.85547348792833
8,1,1,extra,4,0,root,1.0515362025211958,1.1057283852126978,2.023894253978305,0.08533641565179996,29.64065459903396
8,1,1,extra,4,1,extra,1.3428087946033278,1.803135458864042,1.425100607061683,0.04231066125515786,52.20199257339805
8,1,2,extra,2,0,root,0.4086805432140196,0.16701978640170623,2.977861430596293,0.18474288957985419,17.5863297960373
8,1,2,extra,2,1,extra,0.7168789232669601,0.5139153906243961,2.618115646272234,0.14280269869282244,25.616242929674474
8,1,2,extra,2,2,extra,0.6695615031282933,0.4483126064714196,2.5804621539444956,0.13872468599874724,18.29111381822405
8,1,2,extra,3,0,root,0.5746339587590976,0.3302041865591524,2.5628053584515085,0.1368327355272451,28.73009912510405
8,1,2,extra,3,1,extra,0.8660485388876727,0.7500400717094728,2.3777061831373096,0.11778097277769568,31.493874036518125
8,1,2,extra,4,0,root,0.5868902098890308,0.34444011846359074,2.4661164921234313,0.12670271984839956,29.220070076970746
8,1,2,extra,4,1,extra,0.8374605534228151,0.7013401785392479,2.1931206639609324,0.1002037134727592,38.35528619947903
8,2,0,root,2,1,extra,0.5647751867482149,0.3189710115664811,5.1500041341303335,0.4144147278368674,0.4357624804994159
8,2,0,root,2,2,extra,0.6395656193049332,0.4090441813969026,4.599081070999561,0.3304929171504138,0.6252437271130034
8,2,0,root,3,0,root,0.4301766004813191,0.18505190760166446,3.382092555505111,0.17872734459379824,23.269106137680748
8,2,0,root,3,1,extra,0.7247689211448205,0.525289989057427,3.095799885737801,0.14974963957084655,27.548830014082505
8,2,0,root,4,0,root,0.40039284927984164,0.16031443375443005,3.3626041223445178,0.17667353880638034,22.82627880956164
8,2,0,root,4,1,extra,0.6710143921827281,0.45026031451635584,2.706711654528228,0.11447324969935835,26.304163995449443
8,2,1,extra,2,2,extra,1.112498218258294,1.237652285627879,3.971042600142939,0.24639342706484368,0.8147170643577167
8,2,1,extra,3,0,root,0.556355584300669,0.3095315361825389,3.118126256508173,0.15191736486758867,28.69935628387658
8,2,1,extra,3,1,extra,0.4430195967338257,0.19626636309020148,3.0218696670880707,0.14268275445104633,28.666142178442218
8,2,1,extra,4,0,root,0.5026288073541361,0.25263571798224127,2.8123230865767486,0.12358064286394642,26.09858932511049
8,2,1,extra,4,1,extra,0.4101167399745875,0.1681957404073834,2.724584359914599,0.1159899989733007,26.09688815557085
8,2,2,extra,3,0,root,0.8926668091446182,0.7968540321484341,2.290278329801463,0.08195898168684652,27.536794431590234
8,2,2,extra,3,1,extra,1.2407684555113212,1.5395063601919492,1.9540809285955765,0.05966300430470234,34.824183761244505
8,2,2,extra,4,0,root,0.9418870208085166,0.8871511599675429,2.25638008321552,0.07955079812393247,28.66176850551289
8,2,2,extra,4,1,extra,1.1943493313406914,1.4264703252739568,1.8757536142122233,0.054975806581722145,40.54895854815827
8,3,0,root,3,1,extra,0.5834542641035858,0.34041887830065676,5.633555755209934,0.49588985073529634,0.6092573819145352
8,3,0,root,4,0,root,0.3925971894807903,0.15413255318821553,3.379250250013382,0.17842706644086725,22.86587631377602
8,3,0,root,4,1,extra,0.5965978389515186,0.3559289814416222,3.0376722748786325,0.1441789507744738,28.347313682691595
8,3,1,extra,4,0,root,0.6178512946709216,0.3817402223265339,2.713442360855246,0.11504327258880766,29.206127175671195
8,3,1,extra,4,1,extra,0.4690310717783926,0.21999014629358762,2.668411440414109,0.11125655648957664,28.566422235348295
8,4,0,root,4,1,extra,0.4602481612527468,0.21182836993653437,5.126736266647079,0.410678511683663,0.3486507798342329
9,0,0,root,0,1,extra,0.3279206685213918,0.10753196484351651,4.605652545999955,0.4419174036349139,1.6411283248705926
9,0,0,root,0,2,extra,0.4235331021339773,0.1793802886032301,4.450702829072301,0.4126824098481703,4.340651343718504
9,0,0,root,1,0,root,0.4543787849594317,0.20646008022120943,3.0319270923936568,0.2872681841747079,14.916530421688064
9,0,0,root,1,1,extra,0.5238685407817598,0.2744382480208103,3.1389435376069623,0.30790520413389094,15.24280421790633
9,0,0,root,2,0,root,0.5669766916081095,0.3214625688268773,2.8297227322351644,0.16681939044434257,16.49022144757423
9,0,0,root,2,1,extra,0.9989645217919488,0.9979301157990171,2.14414093733026,0.09577792414865592,16.48121238303112
9,0,0,root,2,2,extra,0.47630457668113374,0.22686604976739394,2.597271946187722,0.1405379492177867,18.064638668548632
9,0,0,root,3,0,root,0.7733351109818107,0.5980471938772494,2.727508453362009,0.15498546589919202,24.297861568750697
9,0,0,root,3,1,extra,1.2416201472164157,1.5416205899737134,1.758961265850245,0.06445718197419786,38.80292263875202
9,0,0,root,3,2,extra,0.8641915154491998,0.7468269753743845,2.4185591144640215,0.12186308729493733,29.712674465739777
9,0,0,root,4,0,root,0.8119540532660298,0.6592693846151348,2.5476847061778134,0.13522286171025685,27.32845955151002
9,0,0,root,4,1,extra,1.2216205001763216,1.4923566464510456,1.6099286512070474,0.053997297124527964,47.06398343611362
9,0,0,root,4,2,extra,0.717502162178743,0.5148093527311712,2.4176174117684526,0.12176820728512484,26.5892708211043
9,0,1,extra,0,2,extra,0.3661828019119944,0.13408984441611896,4.79947223236728,0.4798944522763449,8.537736462515939e-07
9,0,1,extra,1,0,root,0.6477435696721605,0.4195717320516331,2.698128281380667,0.22749675696206834,15.677763976521144
9,0,1,extra,1,1,extra,0.5733782944082964,0.3287626684985669,2.8512021217541386,0.2540422980967282,13.830003839052207
9,0,1,extra,2,0,root,0.6849521317522737,0.46915942279198397,2.752031894310949,0.1577849905688481,17.577751109903986
9,0,1,extra,2,1,extra,1.0817193120653679,1.1701166700951726,1.962895316589422,0.0802699588310143,17.30075625687329
9,0,1,extra,2,2,extra,0.4742044437770774,0.2248698544979273,2.701930987879462,0.15209231381798508,18.136314814338142
9,0,1,extra,3,0,root,0.9082415826690298,0.8249027724891442,2.5570531630543343,0.13621918497262872,26.115652580300257
9,0,1,extra,3,1,extra,1.3222078581868157,1.7482336202509665,1.5455513650760049,0.04976518796017296,38.69702394946152
9,0,1,extra,3,2,extra,0.9903504517068566,0.980794017195975,2.3188679641903756,0.112023929903092,29.897906098330104
9,0,1,extra,4,0,root,0.9492999070996487,0.9011703136194016,2.290120984743537,0.10926362759922313,30.35042543504521
9,0,1,extra,4,1,extra,1.306801692650869,1.7077306639151764,1.3939003725875951,0.04047829684791327,47.59437869664857
9,0,1,extra,4,2,extra,0.8720005671299873,0.7603849890750194,2.179074524763572,0.09892428717653308,30.1194546452726
9,0,2,extra,1,0,root,0.7517859371214969,0.5651820952536472,2.8110872757557837,0.2469441147473772,16.361199079546758
9,0,2,extra,1,1,extra,0.4933747593710854,0.24341865318447642,3.079866328641846,0.2964242688219314,12.771275450380504
9,0,2,extra,2,0,root,0.8961819815755195,0.803142144100625,2.292890328655405,0.10952804290086438,21.459118780616425
9,0,2,extra,2,1,extra,1.3256464142548114,1.7573384156266392,1.400898430450607,0.04088575859247862,25.248682695507267
9,0,2,extra,2,2,extra,0.5620906470663655,0.3159458955194855,2.4725417428321075,0.12736380562598407,21.948882837713864
9,0,2,extra,3,0,root,1.102811470088557,1.2161931385588842,2.216852682165767,0.10238407946719907,30.483155757495755
9,0,2,extra,3,1,extra,1.5440408836920536,2.384062250512537,0.9321444374640785,0.018101942756150492,69.42361092927587
9,0,2,extra,3,2,extra,1.0132263851130245,1.0266277074892072,2.391272107945758,0.11912879779665304,31.584376144219863
