experiment,dataset,train_per_class,repeat,seed,method,train_size,val_size,test_size,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,test_acc,val_bal_acc,num_features_after_variant,selection_rule,alpha
E11,wisconsin,15,3,26003,ridge_raw,68,82,101,,,,,,,,,0.8780487804878049,0.8613861386138614,,,alpha_selected_by_val_only_no_test,1.0
E11,wisconsin,15,3,26003,ridge_multihop5,68,82,101,,,,,,,,,0.8048780487804879,0.8118811881188119,,,alpha_selected_by_val_only_no_test,10.0
E11,wisconsin,15,4,26004,src_v16c,68,82,101,6000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.6585365853658537,0.693069306930693,0.6625000000000001,15327,fewshot_grid_selected_by_val_only_no_test,
E11,wisconsin,15,4,26004,ridge_raw,68,82,101,,,,,,,,,0.8780487804878049,0.8118811881188119,,,alpha_selected_by_val_only_no_test,1.0
E11,wisconsin,15,4,26004,ridge_multihop5,68,82,101,,,,,,,,,0.7195121951219512,0.8514851485148515,,,alpha_selected_by_val_only_no_test,100.0
E11,wisconsin,20,0,31000,src_v16c,87,73,91,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7534246575342466,0.6923076923076923,0.4587878787878788,15327,fewshot_grid_selected_by_val_only_no_test,
E11,wisconsin,20,0,31000,ridge_raw,87,73,91,,,,,,,,,0.8767123287671232,0.8461538461538461,,,alpha_selected_by_val_only_no_test,0.1
E11,wisconsin,20,0,31000,ridge_multihop5,87,73,91,,,,,,,,,0.726027397260274,0.7252747252747253,,,alpha_selected_by_val_only_no_test,0.01
E11,wisconsin,20,1,31001,src_v16c,87,73,91,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8493150684931506,0.8241758241758241,0.5284848484848486,15327,fewshot_grid_selected_by_val_only_no_test,
E11,wisconsin,20,1,31001,ridge_raw,87,73,91,,,,,,,,,0.9041095890410958,0.9230769230769231,,,alpha_selected_by_val_only_no_test,10.0
E11,wisconsin,20,1,31001,ridge_multihop5,87,73,91,,,,,,,,,0.863013698630137,0.8791208791208791,,,alpha_selected_by_val_only_no_test,100.0
E11,wisconsin,20,2,31002,src_v16c,87,73,91,6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8904109589041096,0.8131868131868132,0.7187878787878788,15327,fewshot_grid_selected_by_val_only_no_test,
E11,wisconsin,20,2,31002,ridge_raw,87,73,91,,,,,,,,,0.9178082191780822,0.8681318681318682,,,alpha_selected_by_val_only_no_test,1.0
E11,wisconsin,20,2,31002,ridge_multihop5,87,73,91,,,,,,,,,0.8904109589041096,0.7802197802197802,,,alpha_selected_by_val_only_no_test,0.01
E11,wisconsin,20,3,31003,src_v16c,87,73,91,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8082191780821918,0.8681318681318682,0.8836363636363636,15327,fewshot_grid_selected_by_val_only_no_test,
E11,wisconsin,20,3,31003,ridge_raw,87,73,91,,,,,,,,,0.8904109589041096,0.8681318681318682,,,alpha_selected_by_val_only_no_test,0.01
E11,wisconsin,20,3,31003,ridge_multihop5,87,73,91,,,,,,,,,0.7945205479452054,0.8461538461538461,,,alpha_selected_by_val_only_no_test,100.0
E11,wisconsin,20,4,31004,src_v16c,87,73,91,4000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.863013698630137,0.8241758241758241,0.9218181818181819,15327,fewshot_grid_selected_by_val_only_no_test,
E11,wisconsin,20,4,31004,ridge_raw,87,73,91,,,,,,,,,0.9315068493150684,0.8461538461538461,,,alpha_selected_by_val_only_no_test,10.0
E11,wisconsin,20,4,31004,ridge_multihop5,87,73,91,,,,,,,,,0.821917808219178,0.8571428571428571,,,alpha_selected_by_val_only_no_test,10.0
E11,amazon-photo,1,0,12000,src_v16c,8,240,7402,6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.20833333333333334,0.3328830045933531,0.20833333333333331,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,1,0,12000,ridge_raw,8,240,7402,,,,,,,,,0.14166666666666666,0.23574709537962713,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-photo,1,0,12000,ridge_multihop5,8,240,7402,,,,,,,,,0.2,0.3053228857065658,,,alpha_selected_by_val_only_no_test,10.0
E11,amazon-photo,1,1,12001,src_v16c,8,240,7402,6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.25,0.19724398811132127,0.25,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,1,1,12001,ridge_raw,8,240,7402,,,,,,,,,0.3375,0.3853012699270467,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,1,1,12001,ridge_multihop5,8,240,7402,,,,,,,,,0.24583333333333332,0.18211294244798704,,,alpha_selected_by_val_only_no_test,100.0
E11,amazon-photo,1,2,12002,src_v16c,8,240,7402,6000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.31666666666666665,0.25695757903269384,0.3166666666666667,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,1,2,12002,ridge_raw,8,240,7402,,,,,,,,,0.22916666666666666,0.18143744933801675,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-photo,1,2,12002,ridge_multihop5,8,240,7402,,,,,,,,,0.3125,0.26087543907052146,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-photo,1,3,12003,src_v16c,8,240,7402,6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.25,0.17805998378816537,0.24999999999999997,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,1,3,12003,ridge_raw,8,240,7402,,,,,,,,,0.25,0.12091326668467982,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-photo,1,3,12003,ridge_multihop5,8,240,7402,,,,,,,,,0.1875,0.11956228046473925,,,alpha_selected_by_val_only_no_test,10.0
E11,amazon-photo,1,4,12004,src_v16c,8,240,7402,6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.2916666666666667,0.2869494731153742,0.29166666666666663,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,1,4,12004,ridge_raw,8,240,7402,,,,,,,,,0.2375,0.33720616049716295,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-photo,1,4,12004,ridge_multihop5,8,240,7402,,,,,,,,,0.2791666666666667,0.2606052418265334,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-photo,2,0,13000,src_v16c,16,240,7394,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.44583333333333336,0.3769272383013254,0.4458333333333333,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,2,0,13000,ridge_raw,16,240,7394,,,,,,,,,0.3458333333333333,0.28022721125236677,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-photo,2,0,13000,ridge_multihop5,16,240,7394,,,,,,,,,0.37083333333333335,0.32688666486340273,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-photo,2,1,13001,src_v16c,16,240,7394,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.5291666666666667,0.5397619691641872,0.5291666666666667,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,2,1,13001,ridge_raw,16,240,7394,,,,,,,,,0.425,0.42737354611847445,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-photo,2,1,13001,ridge_multihop5,16,240,7394,,,,,,,,,0.4166666666666667,0.41925885853394645,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-photo,2,2,13002,src_v16c,16,240,7394,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.5416666666666666,0.49607790100081145,0.5416666666666666,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,2,2,13002,ridge_raw,16,240,7394,,,,,,,,,0.39166666666666666,0.28847714362997023,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,2,2,13002,ridge_multihop5,16,240,7394,,,,,,,,,0.4166666666666667,0.3570462537192318,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-photo,2,3,13003,src_v16c,16,240,7394,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.5375,0.5022991614822829,0.5374999999999999,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,2,3,13003,ridge_raw,16,240,7394,,,,,,,,,0.4625,0.47241006221260484,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,2,3,13003,ridge_multihop5,16,240,7394,,,,,,,,,0.3958333333333333,0.37354611847443875,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,2,4,13004,src_v16c,16,240,7394,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.42916666666666664,0.4436029212875304,0.42916666666666664,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,2,4,13004,ridge_raw,16,240,7394,,,,,,,,,0.4375,0.42061130646470113,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,2,4,13004,ridge_multihop5,16,240,7394,,,,,,,,,0.3416666666666667,0.39694346767649447,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,3,0,14000,src_v16c,24,240,7386,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.5541666666666667,0.5140806932033577,0.5541666666666667,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,3,0,14000,ridge_raw,24,240,7386,,,,,,,,,0.4625,0.43677227186569184,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-photo,3,0,14000,ridge_multihop5,24,240,7386,,,,,,,,,0.5,0.4476035743298132,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-photo,3,1,14001,src_v16c,24,240,7386,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.6291666666666667,0.5671540752775521,0.6291666666666667,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,3,1,14001,ridge_raw,24,240,7386,,,,,,,,,0.5541666666666667,0.487950176008665,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,3,1,14001,ridge_multihop5,24,240,7386,,,,,,,,,0.4666666666666667,0.45491470349309504,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-photo,3,2,14002,src_v16c,24,240,7386,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.6166666666666667,0.6107500676956404,0.6166666666666667,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,3,2,14002,ridge_raw,24,240,7386,,,,,,,,,0.5666666666666667,0.5580828594638505,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,3,2,14002,ridge_multihop5,24,240,7386,,,,,,,,,0.45416666666666666,0.5074465204440834,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-photo,3,3,14003,src_v16c,24,240,7386,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.5291666666666667,0.5207148659626321,0.5291666666666667,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,3,3,14003,ridge_raw,24,240,7386,,,,,,,,,0.5208333333333334,0.4875440021662605,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-photo,3,3,14003,ridge_multihop5,24,240,7386,,,,,,,,,0.4625,0.45491470349309504,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,3,4,14004,src_v16c,24,240,7386,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.5125,0.4535607906850799,0.5125,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,3,4,14004,ridge_raw,24,240,7386,,,,,,,,,0.5708333333333333,0.5402112103980503,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,3,4,14004,ridge_multihop5,24,240,7386,,,,,,,,,0.45,0.3647441104792851,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-photo,5,0,16000,src_v16c,40,240,7370,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7291666666666666,0.6378561736770691,0.7291666666666667,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,5,0,16000,ridge_raw,40,240,7370,,,,,,,,,0.6416666666666667,0.5549525101763908,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,5,0,16000,ridge_multihop5,40,240,7370,,,,,,,,,0.6625,0.5317503392130258,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-photo,5,1,16001,src_v16c,40,240,7370,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7416666666666667,0.7126187245590231,0.7416666666666667,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,5,1,16001,ridge_raw,40,240,7370,,,,,,,,,0.625,0.5811397557666215,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-photo,5,1,16001,ridge_multihop5,40,240,7370,,,,,,,,,0.625,0.5909090909090909,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-photo,5,2,16002,src_v16c,40,240,7370,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7958333333333333,0.7597014925373134,0.7958333333333334,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,5,2,16002,ridge_raw,40,240,7370,,,,,,,,,0.6416666666666667,0.6503392130257802,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,5,2,16002,ridge_multihop5,40,240,7370,,,,,,,,,0.6833333333333333,0.6667571234735414,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-photo,5,3,16003,src_v16c,40,240,7370,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7833333333333333,0.7139755766621438,0.7833333333333333,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,5,3,16003,ridge_raw,40,240,7370,,,,,,,,,0.6291666666666667,0.5770691994572592,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,5,3,16003,ridge_multihop5,40,240,7370,,,,,,,,,0.6375,0.5918588873812755,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-photo,5,4,16004,src_v16c,40,240,7370,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7791666666666667,0.7105834464043419,0.7791666666666667,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,5,4,16004,ridge_raw,40,240,7370,,,,,,,,,0.5875,0.5852103120759837,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,5,4,16004,ridge_multihop5,40,240,7370,,,,,,,,,0.6541666666666667,0.6109905020352782,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,8,0,19000,src_v16c,64,240,7346,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8,0.743397767492513,0.7999999999999999,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,8,0,19000,ridge_raw,64,240,7346,,,,,,,,,0.6625,0.6540974680098013,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,8,0,19000,ridge_multihop5,64,240,7346,,,,,,,,,0.7541666666666667,0.6824121971140756,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,8,1,19001,src_v16c,64,240,7346,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8875,0.8435883473999456,0.8875,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,8,1,19001,ridge_raw,64,240,7346,,,,,,,,,0.6958333333333333,0.6957527906343588,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-photo,8,1,19001,ridge_multihop5,64,240,7346,,,,,,,,,0.7875,0.721072692621835,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-photo,8,2,19002,src_v16c,64,240,7346,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8833333333333333,0.7945820854887014,0.8833333333333333,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,8,2,19002,ridge_raw,64,240,7346,,,,,,,,,0.7041666666666667,0.6558671385788184,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,8,2,19002,ridge_multihop5,64,240,7346,,,,,,,,,0.7666666666666667,0.6588619656956166,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-photo,8,3,19003,src_v16c,64,240,7346,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8916666666666667,0.8287503403212633,0.8916666666666667,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,8,3,19003,ridge_raw,64,240,7346,,,,,,,,,0.7458333333333333,0.6607677647699428,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-photo,8,3,19003,ridge_multihop5,64,240,7346,,,,,,,,,0.8,0.72175333514838,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-photo,8,4,19004,src_v16c,64,240,7346,4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8041666666666667,0.7295126599509938,0.8041666666666667,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,8,4,19004,ridge_raw,64,240,7346,,,,,,,,,0.7416666666666667,0.6568200381159814,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,8,4,19004,ridge_multihop5,64,240,7346,,,,,,,,,0.7333333333333333,0.6351756057718486,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,10,0,21000,src_v16c,80,240,7330,4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8583333333333333,0.843656207366985,0.8583333333333334,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,10,0,21000,ridge_raw,80,240,7330,,,,,,,,,0.7958333333333333,0.7454297407912688,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,10,0,21000,ridge_multihop5,80,240,7330,,,,,,,,,0.8083333333333333,0.7909959072305593,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-photo,10,1,21001,src_v16c,80,240,7330,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.875,0.8488403819918144,0.875,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,10,1,21001,ridge_raw,80,240,7330,,,,,,,,,0.8,0.7196452933151433,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-photo,10,1,21001,ridge_multihop5,80,240,7330,,,,,,,,,0.8166666666666667,0.7776261937244202,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-photo,10,2,21002,src_v16c,80,240,7330,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.9,0.8360163710777626,0.9,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,10,2,21002,ridge_raw,80,240,7330,,,,,,,,,0.7041666666666667,0.7081855388813096,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,10,2,21002,ridge_multihop5,80,240,7330,,,,,,,,,0.7875,0.6798090040927695,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-photo,10,3,21003,src_v16c,80,240,7330,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8583333333333333,0.8160982264665757,0.8583333333333334,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,10,3,21003,ridge_raw,80,240,7330,,,,,,,,,0.7333333333333333,0.7189631650750341,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,10,3,21003,ridge_multihop5,80,240,7330,,,,,,,,,0.8166666666666667,0.7255115961800819,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,10,4,21004,src_v16c,80,240,7330,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8625,0.8559345156889495,0.8625,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,10,4,21004,ridge_raw,80,240,7330,,,,,,,,,0.7291666666666666,0.7107776261937244,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-photo,10,4,21004,ridge_multihop5,80,240,7330,,,,,,,,,0.8041666666666667,0.795225102319236,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,15,0,26000,src_v16c,120,240,7290,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.8927297668038409,0.9083333333333333,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,15,0,26000,ridge_raw,120,240,7290,,,,,,,,,0.7958333333333333,0.7541838134430727,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,15,0,26000,ridge_multihop5,120,240,7290,,,,,,,,,0.875,0.8368998628257888,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-photo,15,1,26001,src_v16c,120,240,7290,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8875,0.8740740740740741,0.8875,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,15,1,26001,ridge_raw,120,240,7290,,,,,,,,,0.7625,0.7039780521262002,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-photo,15,1,26001,ridge_multihop5,120,240,7290,,,,,,,,,0.8416666666666667,0.7978052126200275,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-photo,15,2,26002,src_v16c,120,240,7290,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.9041666666666667,0.9004115226337449,0.9041666666666668,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,15,2,26002,ridge_raw,120,240,7290,,,,,,,,,0.8208333333333333,0.7378600823045267,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-photo,15,2,26002,ridge_multihop5,120,240,7290,,,,,,,,,0.8583333333333333,0.8034293552812072,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-photo,15,3,26003,src_v16c,120,240,7290,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8791666666666667,0.8683127572016461,0.8791666666666667,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,15,3,26003,ridge_raw,120,240,7290,,,,,,,,,0.7625,0.70480109739369,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,15,3,26003,ridge_multihop5,120,240,7290,,,,,,,,,0.8208333333333333,0.7910836762688614,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-photo,15,4,26004,src_v16c,120,240,7290,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.9,0.872153635116598,0.9,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,15,4,26004,ridge_raw,120,240,7290,,,,,,,,,0.7958333333333333,0.7395061728395061,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,15,4,26004,ridge_multihop5,120,240,7290,,,,,,,,,0.8541666666666666,0.8023319615912209,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,20,0,31000,src_v16c,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.9041666666666667,0.8729655172413793,0.9041666666666666,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,20,0,31000,ridge_raw,160,240,7250,,,,,,,,,0.8166666666666667,0.7911724137931034,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-photo,20,0,31000,ridge_multihop5,160,240,7250,,,,,,,,,0.8708333333333333,0.8271724137931035,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-photo,20,1,31001,src_v16c,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.9083333333333333,0.9071724137931034,0.9083333333333333,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,20,1,31001,ridge_raw,160,240,7250,,,,,,,,,0.7916666666666666,0.7573793103448276,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,20,1,31001,ridge_multihop5,160,240,7250,,,,,,,,,0.8666666666666667,0.84,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,20,2,31002,src_v16c,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.9208333333333333,0.8733793103448276,0.9208333333333334,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,20,2,31002,ridge_raw,160,240,7250,,,,,,,,,0.8125,0.7471724137931034,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-photo,20,2,31002,ridge_multihop5,160,240,7250,,,,,,,,,0.8875,0.8257931034482758,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-photo,20,3,31003,src_v16c,160,240,7250,4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.9333333333333333,0.872551724137931,0.9333333333333333,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,20,3,31003,ridge_raw,160,240,7250,,,,,,,,,0.8041666666666667,0.7347586206896551,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,20,3,31003,ridge_multihop5,160,240,7250,,,,,,,,,0.8875,0.8184827586206896,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,20,4,31004,src_v16c,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.9041666666666667,0.8699310344827587,0.9041666666666667,6705,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-photo,20,4,31004,ridge_raw,160,240,7250,,,,,,,,,0.75,0.7376551724137931,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-photo,20,4,31004,ridge_multihop5,160,240,7250,,,,,,,,,0.8541666666666666,0.8063448275862068,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,1,0,12000,src_v16c,10,300,13442,6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.21,0.19029906263948818,0.20999999999999996,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,1,0,12000,ridge_raw,10,300,13442,,,,,,,,,0.24,0.20733521797351584,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-computers,1,0,12000,ridge_multihop5,10,300,13442,,,,,,,,,0.20666666666666667,0.19825918762088976,,,alpha_selected_by_val_only_no_test,0.01
